signal_idx,signal_time_utc,entry_target_time_utc,planned_exit_target_time_utc,direction,direction_label,signal_close,sma,diff,reason,entry_time_utc,exit_time_utc,entry_price,exit_price,raw_usd,cost_usd,net_usd,mfe_usd,mae_usd,path_high,path_low,m1_bars_in_trade
2467,2022-09-28T15:00:00+00:00,2022-09-28T16:00:00+00:00,2022-09-29T05:00:00+00:00,1,long,1635.18,1624.023,11.157000000000153,close_sma_diff_11.1570,2022-09-28T16:00:00+00:00,2022-09-29T05:00:00+00:00,1635.18,1655.38,20.200000000000045,0.35,19.850000000000044,27.50999999999999,1.3100000000001728,1662.69,1633.87,718
2483,2022-09-29T08:00:00+00:00,2022-09-29T09:00:00+00:00,2022-09-29T21:00:00+00:00,-1,short,1644.02,1654.8100000000002,-10.790000000000191,close_sma_diff_-10.7900,2022-09-29T09:00:00+00:00,2022-09-29T21:00:00+00:00,1644.04,1658.17,-14.13000000000011,0.35,-14.480000000000109,2.509999999999991,20.829999999999927,1664.87,1641.53,721
2538,2022-10-03T17:00:00+00:00,2022-10-03T18:00:00+00:00,2022-10-04T07:00:00+00:00,1,long,1687.05,1667.2220000000002,19.827999999999747,close_sma_diff_19.8280,2022-10-03T18:00:00+00:00,2022-10-04T07:00:00+00:00,1687.04,1699.5,12.460000000000036,0.35,12.110000000000037,15.549999999999955,0.15999999999985448,1702.59,1686.88,718
2561,2022-10-04T17:00:00+00:00,2022-10-04T18:00:00+00:00,2022-10-05T07:00:00+00:00,1,long,1720.74,1708.938,11.801999999999907,close_sma_diff_11.8020,2022-10-04T18:00:00+00:00,2022-10-05T07:00:00+00:00,1720.74,1719.64,-1.099999999999909,0.35,-1.4499999999999091,8.75,2.8199999999999363,1729.49,1717.92,718
2579,2022-10-05T12:00:00+00:00,2022-10-05T13:00:00+00:00,2022-10-06T02:00:00+00:00,-1,short,1706.56,1718.143,-11.583000000000084,close_sma_diff_-11.5830,2022-10-05T13:00:00+00:00,2022-10-06T02:00:00+00:00,1706.56,1716.31,-9.75,0.35,-10.1,6.019999999999982,12.059999999999945,1718.62,1700.54,718
2628,2022-10-07T15:00:00+00:00,2022-10-07T16:00:00+00:00,2022-10-10T05:00:00+00:00,-1,short,1697.99,1709.3849999999998,-11.394999999999754,close_sma_diff_-11.3950,2022-10-07T16:00:00+00:00,2022-10-10T05:00:00+00:00,1697.88,1693.93,3.9500000000000455,0.35,3.6000000000000454,6.0,9.349999999999909,1707.23,1691.88,716
2653,2022-10-10T17:00:00+00:00,2022-10-10T18:00:00+00:00,2022-10-11T07:00:00+00:00,-1,short,1667.7,1679.3,-11.599999999999909,close_sma_diff_-11.6000,2022-10-10T18:00:00+00:00,2022-10-11T07:00:00+00:00,1667.77,1664.18,3.589999999999918,0.35,3.239999999999918,6.379999999999882,5.880000000000109,1673.65,1661.39,718
2677,2022-10-11T18:00:00+00:00,2022-10-11T19:00:00+00:00,2022-10-12T08:00:00+00:00,1,long,1681.7,1668.455,13.245000000000118,close_sma_diff_13.2450,2022-10-11T19:00:00+00:00,2022-10-12T08:00:00+00:00,1681.65,1668.66,-12.990000000000009,0.35,-13.340000000000009,2.3199999999999363,20.269999999999982,1683.97,1661.38,718
2720,2022-10-13T15:00:00+00:00,2022-10-13T16:00:00+00:00,2022-10-14T05:00:00+00:00,-1,short,1654.73,1670.605,-15.875,close_sma_diff_-15.8750,2022-10-13T16:00:00+00:00,2022-10-14T05:00:00+00:00,1654.58,1668.1,-13.519999999999982,0.35,-13.869999999999981,12.11999999999989,17.930000000000064,1672.51,1642.46,718
2740,2022-10-14T12:00:00+00:00,2022-10-14T13:00:00+00:00,2022-10-17T02:00:00+00:00,-1,short,1654.06,1665.461,-11.401000000000067,close_sma_diff_-11.4010,2022-10-14T13:00:00+00:00,2022-10-17T02:00:00+00:00,1654.07,1645.74,8.329999999999927,0.35,7.979999999999928,13.879999999999882,9.900000000000091,1663.97,1640.19,716
2766,2022-10-17T15:00:00+00:00,2022-10-17T16:00:00+00:00,2022-10-18T05:00:00+00:00,1,long,1666.47,1655.3380000000002,11.131999999999834,close_sma_diff_11.1320,2022-10-17T16:00:00+00:00,2022-10-18T05:00:00+00:00,1666.63,1651.11,-15.52000000000021,0.35,-15.870000000000209,1.8299999999999272,19.820000000000164,1668.46,1646.81,718
2810,2022-10-19T13:00:00+00:00,2022-10-19T14:00:00+00:00,2022-10-20T03:00:00+00:00,-1,short,1633.17,1644.627,-11.45699999999988,close_sma_diff_-11.4570,2022-10-19T14:00:00+00:00,2022-10-20T03:00:00+00:00,1633.16,1627.09,6.070000000000164,0.35,5.720000000000164,6.710000000000036,4.599999999999909,1637.76,1626.45,718
2837,2022-10-20T17:00:00+00:00,2022-10-20T18:00:00+00:00,2022-10-21T07:00:00+00:00,1,long,1644.78,1634.5040000000001,10.27599999999984,close_sma_diff_10.2760,2022-10-20T18:00:00+00:00,2022-10-21T07:00:00+00:00,1644.81,1620.81,-24.0,0.35,-24.35,0.8300000000001546,24.079999999999927,1645.64,1620.73,718
2859,2022-10-21T16:00:00+00:00,2022-10-21T17:00:00+00:00,2022-10-24T06:00:00+00:00,1,long,1642.59,1625.651,16.93899999999985,close_sma_diff_16.9390,2022-10-21T17:00:00+00:00,2022-10-24T06:00:00+00:00,1642.6,1655.76,13.160000000000082,0.35,12.810000000000082,27.930000000000064,8.299999999999955,1670.53,1634.3,716
2905,2022-10-25T16:00:00+00:00,2022-10-25T17:00:00+00:00,2022-10-26T06:00:00+00:00,1,long,1659.26,1646.4900000000002,12.769999999999754,close_sma_diff_12.7700,2022-10-25T17:00:00+00:00,2022-10-26T06:00:00+00:00,1659.32,1656.4,-2.9199999999998454,0.35,-3.2699999999998455,3.1100000000001273,9.639999999999873,1662.43,1649.68,718
2922,2022-10-26T10:00:00+00:00,2022-10-26T11:00:00+00:00,2022-10-26T23:00:00+00:00,1,long,1670.82,1657.203,13.616999999999962,close_sma_diff_13.6170,2022-10-26T11:00:00+00:00,2022-10-26T23:00:00+00:00,1670.81,1664.84,-5.970000000000027,0.35,-6.320000000000027,4.120000000000118,10.139999999999873,1674.93,1660.67,721
2973,2022-10-28T15:00:00+00:00,2022-10-28T16:00:00+00:00,2022-10-31T04:00:00+00:00,-1,short,1643.32,1654.1709999999998,-10.850999999999885,close_sma_diff_-10.8510,2022-10-28T16:00:00+00:00,2022-10-31T04:00:00+00:00,1643.29,1641.64,1.6499999999998636,0.35,1.2999999999998635,5.240000000000009,6.0,1649.29,1638.05,716
3049,2022-11-02T21:00:00+00:00,2022-11-02T22:00:00+00:00,2022-11-03T11:00:00+00:00,-1,short,1637.02,1650.14,-13.120000000000118,close_sma_diff_-13.1200,2022-11-02T22:00:00+00:00,2022-11-03T11:00:00+00:00,1636.99,1626.56,10.430000000000064,0.35,10.080000000000064,12.349999999999909,4.009999999999991,1641.0,1624.64,718
3063,2022-11-03T12:00:00+00:00,2022-11-03T13:00:00+00:00,2022-11-04T02:00:00+00:00,-1,short,1621.48,1632.4299999999998,-10.949999999999818,close_sma_diff_-10.9500,2022-11-03T13:00:00+00:00,2022-11-04T02:00:00+00:00,1621.44,1629.61,-8.169999999999845,0.35,-8.519999999999845,4.720000000000027,10.919999999999845,1632.36,1616.72,719
3080,2022-11-04T06:00:00+00:00,2022-11-04T07:00:00+00:00,2022-11-04T19:00:00+00:00,1,long,1646.92,1633.913,13.007000000000062,close_sma_diff_13.0070,2022-11-04T07:00:00+00:00,2022-11-04T19:00:00+00:00,1646.94,1673.47,26.529999999999973,0.35,26.17999999999997,28.549999999999955,3.2799999999999727,1675.49,1643.66,721
3094,2022-11-04T20:00:00+00:00,2022-11-04T21:00:00+00:00,2022-11-07T11:00:00+00:00,1,long,1680.64,1664.7099999999998,15.930000000000291,close_sma_diff_15.9300,2022-11-04T21:00:00+00:00,2022-11-07T11:00:00+00:00,1680.65,1675.36,-5.290000000000191,0.35,-5.640000000000191,1.009999999999991,13.75,1681.66,1666.9,716
3136,2022-11-08T17:00:00+00:00,2022-11-08T18:00:00+00:00,2022-11-09T07:00:00+00:00,1,long,1713.11,1675.887,37.222999999999956,close_sma_diff_37.2230,2022-11-08T18:00:00+00:00,2022-11-09T07:00:00+00:00,1713.11,1708.55,-4.559999999999945,0.35,-4.909999999999945,3.770000000000209,6.1099999999999,1716.88,1707.0,718
3180,2022-11-10T15:00:00+00:00,2022-11-10T16:00:00+00:00,2022-11-11T05:00:00+00:00,1,long,1733.11,1711.047,22.062999999999874,close_sma_diff_22.0630,2022-11-10T16:00:00+00:00,2022-11-11T05:00:00+00:00,1733.12,1752.23,19.110000000000127,0.35,18.760000000000126,24.070000000000164,0.5199999999999818,1757.19,1732.6,718
3243,2022-11-15T09:00:00+00:00,2022-11-15T10:00:00+00:00,2022-11-15T22:00:00+00:00,1,long,1782.92,1771.486,11.433999999999969,close_sma_diff_11.4340,2022-11-15T10:00:00+00:00,2022-11-15T22:00:00+00:00,1782.91,1779.31,-3.6000000000001364,0.35,-3.9500000000001365,3.6599999999998545,14.830000000000155,1786.57,1768.08,721
3393,2022-11-23T21:00:00+00:00,2022-11-23T22:00:00+00:00,2022-11-24T11:00:00+00:00,1,long,1751.94,1741.7939999999999,10.146000000000186,close_sma_diff_10.1460,2022-11-23T22:00:00+00:00,2022-11-24T11:00:00+00:00,1751.95,1756.46,4.509999999999991,0.35,4.159999999999991,5.710000000000036,3.2799999999999727,1757.66,1748.67,718
3455,2022-11-28T19:00:00+00:00,2022-11-28T20:00:00+00:00,2022-11-29T09:00:00+00:00,-1,short,1742.68,1753.069,-10.388999999999896,close_sma_diff_-10.3890,2022-11-28T20:00:00+00:00,2022-11-29T09:00:00+00:00,1742.68,1752.26,-9.579999999999927,0.35,-9.929999999999927,3.0499999999999545,12.389999999999873,1755.07,1739.63,718
3504,2022-11-30T22:00:00+00:00,2022-11-30T23:00:00+00:00,2022-12-01T12:00:00+00:00,1,long,1769.88,1759.0760000000002,10.80399999999986,close_sma_diff_10.8040,2022-11-30T23:00:00+00:00,2022-12-01T12:00:00+00:00,1769.9,1778.36,8.459999999999809,0.35,8.10999999999981,13.889999999999873,2.1900000000000546,1783.79,1767.71,718
3521,2022-12-01T16:00:00+00:00,2022-12-01T17:00:00+00:00,2022-12-02T06:00:00+00:00,1,long,1801.67,1782.8,18.87000000000012,close_sma_diff_18.8700,2022-12-01T17:00:00+00:00,2022-12-02T06:00:00+00:00,1801.67,1798.23,-3.4400000000000546,0.35,-3.7900000000000547,2.849999999999909,7.4500000000000455,1804.52,1794.22,718
3543,2022-12-02T15:00:00+00:00,2022-12-02T16:00:00+00:00,2022-12-05T05:00:00+00:00,-1,short,1785.7,1798.333,-12.633000000000038,close_sma_diff_-12.6330,2022-12-02T16:00:00+00:00,2022-12-05T05:00:00+00:00,1785.61,1806.99,-21.38000000000011,0.35,-21.73000000000011,4.689999999999827,22.700000000000045,1808.31,1780.92,717
3567,2022-12-05T16:00:00+00:00,2022-12-05T17:00:00+00:00,2022-12-06T06:00:00+00:00,-1,short,1784.04,1796.882,-12.842000000000098,close_sma_diff_-12.8420,2022-12-05T17:00:00+00:00,2022-12-06T06:00:00+00:00,1778.98,1772.22,6.759999999999991,0.35,6.409999999999991,13.13000000000011,3.3299999999999272,1782.31,1765.85,719
3704,2022-12-13T15:00:00+00:00,2022-12-13T16:00:00+00:00,2022-12-14T05:00:00+00:00,1,long,1811.11,1788.702,22.4079999999999,close_sma_diff_22.4080,2022-12-13T16:00:00+00:00,2022-12-14T05:00:00+00:00,1811.1,1810.7,-0.3999999999998636,0.35,-0.7499999999998636,13.420000000000073,5.789999999999964,1824.52,1805.31,719
3739,2022-12-15T04:00:00+00:00,2022-12-15T05:00:00+00:00,2022-12-15T17:00:00+00:00,-1,short,1793.88,1805.432,-11.551999999999907,close_sma_diff_-11.5520,2022-12-15T05:00:00+00:00,2022-12-15T17:00:00+00:00,1793.88,1784.22,9.660000000000082,0.35,9.310000000000082,20.13000000000011,2.5799999999999272,1796.46,1773.75,721
3814,2022-12-20T10:00:00+00:00,2022-12-20T11:00:00+00:00,2022-12-20T23:00:00+00:00,1,long,1803.24,1790.9630000000002,12.276999999999816,close_sma_diff_12.2770,2022-12-20T11:00:00+00:00,2022-12-20T23:00:00+00:00,1803.23,1818.73,15.5,0.35,15.15,17.889999999999873,4.910000000000082,1821.12,1798.32,721
3866,2022-12-22T16:00:00+00:00,2022-12-22T17:00:00+00:00,2022-12-23T06:00:00+00:00,-1,short,1802.53,1814.4189999999999,-11.888999999999896,close_sma_diff_-11.8890,2022-12-22T17:00:00+00:00,2022-12-23T06:00:00+00:00,1802.53,1792.8,9.730000000000018,0.35,9.380000000000019,17.8599999999999,0.05999999999994543,1802.59,1784.67,719
3913,2022-12-27T17:00:00+00:00,2022-12-27T18:00:00+00:00,2022-12-28T07:00:00+00:00,1,long,1824.64,1809.4489999999998,15.191000000000258,close_sma_diff_15.1910,2022-12-27T18:00:00+00:00,2022-12-28T07:00:00+00:00,1824.64,1811.63,-13.009999999999991,0.35,-13.35999999999999,1.7699999999999818,15.210000000000036,1826.41,1809.43,719
3992,2023-01-03T04:00:00+00:00,2023-01-03T05:00:00+00:00,2023-01-03T17:00:00+00:00,1,long,1838.41,1825.512,12.898000000000138,close_sma_diff_12.8980,2023-01-03T05:00:00+00:00,2023-01-03T17:00:00+00:00,1838.42,1843.62,5.199999999999818,0.35,4.8499999999998185,11.569999999999936,7.570000000000164,1849.99,1830.85,721
4020,2023-01-04T09:00:00+00:00,2023-01-04T10:00:00+00:00,2023-01-04T22:00:00+00:00,1,long,1858.29,1844.97,13.319999999999936,close_sma_diff_13.3200,2023-01-04T10:00:00+00:00,2023-01-04T22:00:00+00:00,1858.28,1851.93,-6.349999999999909,0.35,-6.699999999999909,6.839999999999918,11.160000000000082,1865.12,1847.12,721
4049,2023-01-05T15:00:00+00:00,2023-01-05T16:00:00+00:00,2023-01-06T05:00:00+00:00,-1,short,1834.84,1847.532,-12.692000000000007,close_sma_diff_-12.6920,2023-01-05T16:00:00+00:00,2023-01-06T05:00:00+00:00,1834.78,1838.26,-3.480000000000018,0.35,-3.8300000000000183,9.670000000000073,5.509999999999991,1840.29,1825.11,719
4072,2023-01-06T15:00:00+00:00,2023-01-06T16:00:00+00:00,2023-01-09T05:00:00+00:00,1,long,1851.86,1838.673,13.186999999999898,close_sma_diff_13.1870,2023-01-06T16:00:00+00:00,2023-01-09T05:00:00+00:00,1851.81,1879.03,27.220000000000027,0.35,26.870000000000026,27.690000000000055,11.149999999999864,1879.5,1840.66,717
4164,2023-01-12T15:00:00+00:00,2023-01-12T16:00:00+00:00,2023-01-13T05:00:00+00:00,1,long,1899.71,1885.705,14.00500000000011,close_sma_diff_14.0050,2023-01-12T16:00:00+00:00,2023-01-13T05:00:00+00:00,1899.73,1898.3,-1.4300000000000637,0.35,-1.7800000000000638,1.6600000000000819,19.88000000000011,1901.39,1879.85,719
4188,2023-01-13T16:00:00+00:00,2023-01-13T17:00:00+00:00,2023-01-16T06:00:00+00:00,1,long,1911.62,1901.4180000000001,10.20199999999977,close_sma_diff_10.2020,2023-01-13T17:00:00+00:00,2023-01-16T06:00:00+00:00,1911.62,1926.61,14.990000000000009,0.35,14.64000000000001,17.340000000000146,4.879999999999882,1928.96,1906.74,717
4254,2023-01-18T15:00:00+00:00,2023-01-18T16:00:00+00:00,2023-01-19T05:00:00+00:00,1,long,1921.41,1910.425,10.985000000000127,close_sma_diff_10.9850,2023-01-18T16:00:00+00:00,2023-01-19T05:00:00+00:00,1921.37,1907.48,-13.889999999999873,0.35,-14.239999999999872,4.520000000000209,20.389999999999873,1925.89,1900.98,719
4283,2023-01-19T21:00:00+00:00,2023-01-19T22:00:00+00:00,2023-01-20T11:00:00+00:00,1,long,1929.7,1917.0279999999998,12.672000000000253,close_sma_diff_12.6720,2023-01-19T22:00:00+00:00,2023-01-20T11:00:00+00:00,1929.7,1928.15,-1.5499999999999545,0.35,-1.8999999999999546,7.839999999999918,6.509999999999991,1937.54,1923.19,719
4347,2023-01-24T16:00:00+00:00,2023-01-24T17:00:00+00:00,2023-01-25T06:00:00+00:00,-1,short,1921.39,1935.4809999999998,-14.090999999999667,close_sma_diff_-14.0910,2023-01-24T17:00:00+00:00,2023-01-25T06:00:00+00:00,1921.28,1931.99,-10.710000000000036,0.35,-11.060000000000036,4.1099999999999,18.480000000000018,1939.76,1917.17,719
4375,2023-01-25T21:00:00+00:00,2023-01-25T22:00:00+00:00,2023-01-26T11:00:00+00:00,1,long,1942.39,1932.078,10.312000000000126,close_sma_diff_10.3120,2023-01-25T22:00:00+00:00,2023-01-26T11:00:00+00:00,1942.39,1941.84,-0.5500000000001819,0.35,-0.9000000000001819,6.699999999999818,4.330000000000155,1949.09,1938.06,719
4394,2023-01-26T17:00:00+00:00,2023-01-26T18:00:00+00:00,2023-01-27T07:00:00+00:00,-1,short,1924.87,1937.3529999999998,-12.482999999999947,close_sma_diff_-12.4830,2023-01-26T18:00:00+00:00,2023-01-27T07:00:00+00:00,1924.87,1921.62,3.25,0.35,2.9,6.25,9.940000000000055,1934.81,1918.62,719
4456,2023-01-31T10:00:00+00:00,2023-01-31T11:00:00+00:00,2023-01-31T23:00:00+00:00,-1,short,1906.86,1919.086,-12.226000000000113,close_sma_diff_-12.2260,2023-01-31T11:00:00+00:00,2023-01-31T23:00:00+00:00,1906.86,1928.12,-21.25999999999999,0.35,-21.609999999999992,6.039999999999964,24.29000000000019,1931.15,1900.82,721
4490,2023-02-01T21:00:00+00:00,2023-02-01T22:00:00+00:00,2023-02-02T11:00:00+00:00,1,long,1943.02,1929.5589999999997,13.46100000000024,close_sma_diff_13.4610,2023-02-01T22:00:00+00:00,2023-02-02T11:00:00+00:00,1943.09,1957.36,14.269999999999982,0.35,13.919999999999982,16.590000000000146,3.8099999999999454,1959.68,1939.28,719
4508,2023-02-02T16:00:00+00:00,2023-02-02T17:00:00+00:00,2023-02-03T06:00:00+00:00,-1,short,1921.55,1950.0790000000002,-28.529000000000224,close_sma_diff_-28.5290,2023-02-02T17:00:00+00:00,2023-02-03T06:00:00+00:00,1921.55,1916.36,5.190000000000055,0.35,4.840000000000055,10.25,6.039999999999964,1927.59,1911.3,719
4530,2023-02-03T15:00:00+00:00,2023-02-03T16:00:00+00:00,2023-02-06T05:00:00+00:00,-1,short,1886.79,1911.4739999999997,-24.68399999999974,close_sma_diff_-24.6840,2023-02-03T16:00:00+00:00,2023-02-06T05:00:00+00:00,1886.79,1873.65,13.139999999999873,0.35,12.789999999999873,25.34999999999991,0.0,1886.79,1861.44,717
4626,2023-02-09T19:00:00+00:00,2023-02-09T20:00:00+00:00,2023-02-10T09:00:00+00:00,-1,short,1868.47,1880.264,-11.793999999999869,close_sma_diff_-11.7940,2023-02-09T20:00:00+00:00,2023-02-10T09:00:00+00:00,1868.47,1857.85,10.620000000000118,0.35,10.270000000000119,15.670000000000073,1.2100000000000364,1869.68,1852.8,719
4708,2023-02-15T09:00:00+00:00,2023-02-15T10:00:00+00:00,2023-02-15T22:00:00+00:00,-1,short,1835.7,1849.8260000000002,-14.126000000000204,close_sma_diff_-14.1260,2023-02-15T10:00:00+00:00,2023-02-15T22:00:00+00:00,1835.7,1835.89,-0.19000000000005457,0.35,-0.5400000000000545,5.25,3.240000000000009,1838.94,1830.45,721
4763,2023-02-17T18:00:00+00:00,2023-02-17T19:00:00+00:00,2023-02-20T08:00:00+00:00,1,long,1839.61,1827.578,12.031999999999925,close_sma_diff_12.0320,2023-02-17T19:00:00+00:00,2023-02-20T08:00:00+00:00,1839.62,1844.61,4.990000000000009,0.35,4.6400000000000095,5.240000000000009,2.3299999999999272,1844.86,1837.29,717
4921,2023-02-28T17:00:00+00:00,2023-02-28T18:00:00+00:00,2023-03-01T07:00:00+00:00,1,long,1824.19,1813.166,11.024000000000115,close_sma_diff_11.0240,2023-02-28T18:00:00+00:00,2023-03-01T07:00:00+00:00,1824.13,1830.57,6.439999999999827,0.35,6.0899999999998276,7.559999999999945,1.050000000000182,1831.69,1823.08,719
5035,2023-03-07T16:00:00+00:00,2023-03-07T17:00:00+00:00,2023-03-08T06:00:00+00:00,-1,short,1831.77,1842.4789999999998,-10.708999999999833,close_sma_diff_-10.7090,2023-03-07T17:00:00+00:00,2023-03-08T06:00:00+00:00,1831.59,1810.28,21.309999999999945,0.35,20.959999999999944,22.179999999999836,0.25,1831.84,1809.41,719
5081,2023-03-09T16:00:00+00:00,2023-03-09T17:00:00+00:00,2023-03-10T06:00:00+00:00,1,long,1831.39,1818.886,12.504000000000133,close_sma_diff_12.5040,2023-03-09T17:00:00+00:00,2023-03-10T06:00:00+00:00,1831.38,1829.29,-2.0900000000001455,0.35,-2.4400000000001456,4.2999999999999545,5.880000000000109,1835.68,1825.5,719
5104,2023-03-10T16:00:00+00:00,2023-03-10T17:00:00+00:00,2023-03-13T05:00:00+00:00,1,long,1858.49,1836.775,21.714999999999918,close_sma_diff_21.7150,2023-03-10T17:00:00+00:00,2023-03-13T05:00:00+00:00,1858.47,1886.09,27.61999999999989,0.35,27.26999999999989,35.88999999999987,4.319999999999936,1894.36,1854.15,717
5126,2023-03-13T14:00:00+00:00,2023-03-13T15:00:00+00:00,2023-03-14T04:00:00+00:00,1,long,1899.25,1883.6760000000002,15.573999999999842,close_sma_diff_15.5740,2023-03-13T15:00:00+00:00,2023-03-14T04:00:00+00:00,1899.31,1906.97,7.660000000000082,0.35,7.310000000000082,15.309999999999945,5.740000000000009,1914.62,1893.57,718
5168,2023-03-15T10:00:00+00:00,2023-03-15T11:00:00+00:00,2023-03-16T00:00:00+00:00,-1,short,1887.66,1900.2580000000003,-12.598000000000184,close_sma_diff_-12.5980,2023-03-15T11:00:00+00:00,2023-03-16T00:02:00+00:00,1887.51,1919.09,-31.579999999999927,0.35,-31.92999999999993,0.8399999999999181,49.84999999999991,1937.36,1886.67,719
5195,2023-03-16T14:00:00+00:00,2023-03-16T15:00:00+00:00,2023-03-17T04:00:00+00:00,1,long,1930.39,1920.1009999999999,10.289000000000215,close_sma_diff_10.2890,2023-03-16T15:00:00+00:00,2023-03-17T04:00:00+00:00,1930.39,1922.81,-7.580000000000155,0.35,-7.930000000000154,3.119999999999891,17.0300000000002,1933.51,1913.36,719
5218,2023-03-17T14:00:00+00:00,2023-03-17T15:00:00+00:00,2023-03-20T04:00:00+00:00,1,long,1944.96,1932.2740000000001,12.685999999999922,close_sma_diff_12.6860,2023-03-17T15:00:00+00:00,2023-03-20T04:00:00+00:00,1944.99,1970.2,25.210000000000036,0.35,24.860000000000035,43.180000000000064,0.6800000000000637,1988.17,1944.31,717
5234,2023-03-20T07:00:00+00:00,2023-03-20T08:00:00+00:00,2023-03-20T20:00:00+00:00,1,long,1988.05,1977.136,10.913999999999987,close_sma_diff_10.9140,2023-03-20T08:00:00+00:00,2023-03-20T20:00:00+00:00,1988.18,1977.21,-10.970000000000027,0.35,-11.320000000000027,21.61999999999989,22.350000000000136,2009.8,1965.83,721
5260,2023-03-21T10:00:00+00:00,2023-03-21T11:00:00+00:00,2023-03-22T00:00:00+00:00,-1,short,1966.35,1977.8269999999998,-11.476999999999862,close_sma_diff_-11.4770,2023-03-21T11:00:00+00:00,2023-03-22T00:01:00+00:00,1966.35,1939.35,27.0,0.35,26.65,30.909999999999854,3.5300000000002,1969.88,1935.44,719
5293,2023-03-22T20:00:00+00:00,2023-03-22T21:00:00+00:00,2023-03-23T10:00:00+00:00,1,long,1971.03,1947.364,23.66599999999994,close_sma_diff_23.6660,2023-03-22T21:00:00+00:00,2023-03-23T10:00:00+00:00,1971.0,1976.87,5.869999999999891,0.35,5.519999999999891,12.650000000000091,16.779999999999973,1983.65,1954.22,719
5314,2023-03-23T18:00:00+00:00,2023-03-23T19:00:00+00:00,2023-03-24T08:00:00+00:00,1,long,1994.2,1980.0769999999998,14.123000000000275,close_sma_diff_14.1230,2023-03-23T19:00:00+00:00,2023-03-24T08:00:00+00:00,1994.21,1990.7,-3.509999999999991,0.35,-3.859999999999991,9.11999999999989,6.170000000000073,2003.33,1988.04,719
5338,2023-03-24T19:00:00+00:00,2023-03-24T20:00:00+00:00,2023-03-27T10:00:00+00:00,-1,short,1979.79,1990.631,-10.841000000000122,close_sma_diff_-10.8410,2023-03-24T20:00:00+00:00,2023-03-27T10:00:00+00:00,1979.79,1970.28,9.509999999999991,0.35,9.159999999999991,13.139999999999873,0.12000000000011823,1979.91,1966.65,717
5353,2023-03-27T12:00:00+00:00,2023-03-27T13:00:00+00:00,2023-03-28T02:00:00+00:00,-1,short,1956.08,1970.857,-14.777000000000044,close_sma_diff_-14.7770,2023-03-27T13:00:00+00:00,2023-03-28T02:00:00+00:00,1955.89,1957.14,-1.25,0.35,-1.6,11.850000000000136,3.5399999999999636,1959.43,1944.04,719
5381,2023-03-28T17:00:00+00:00,2023-03-28T18:00:00+00:00,2023-03-29T07:00:00+00:00,1,long,1969.13,1958.4009999999998,10.72900000000027,close_sma_diff_10.7290,2023-03-28T18:00:00+00:00,2023-03-29T07:00:00+00:00,1969.15,1967.03,-2.1200000000001182,0.35,-2.4700000000001183,6.169999999999845,3.480000000000018,1975.32,1965.67,719
5429,2023-03-30T19:00:00+00:00,2023-03-30T20:00:00+00:00,2023-03-31T09:00:00+00:00,1,long,1983.16,1970.6380000000001,12.521999999999935,close_sma_diff_12.5220,2023-03-30T20:00:00+00:00,2023-03-31T09:00:00+00:00,1983.33,1979.86,-3.4700000000000273,0.35,-3.8200000000000274,0.2699999999999818,5.730000000000018,1983.6,1977.6,719
5453,2023-03-31T20:00:00+00:00,2023-03-31T21:00:00+00:00,2023-04-03T10:00:00+00:00,-1,short,1967.42,1977.4650000000001,-10.045000000000073,close_sma_diff_-10.0450,2023-03-31T21:00:00+00:00,2023-04-03T10:00:00+00:00,1967.44,1955.2,12.240000000000009,0.35,11.89000000000001,17.680000000000064,4.649999999999864,1972.09,1949.76,714
5469,2023-04-03T13:00:00+00:00,2023-04-03T14:00:00+00:00,2023-04-04T03:00:00+00:00,1,long,1972.51,1959.2,13.309999999999945,close_sma_diff_13.3100,2023-04-03T14:00:00+00:00,2023-04-04T03:00:00+00:00,1972.51,1985.17,12.660000000000082,0.35,12.310000000000082,18.029999999999973,1.3199999999999363,1990.54,1971.19,719
5496,2023-04-04T17:00:00+00:00,2023-04-04T18:00:00+00:00,2023-04-05T07:00:00+00:00,1,long,2016.11,1986.253,29.85699999999997,close_sma_diff_29.8570,2023-04-04T18:00:00+00:00,2023-04-05T07:00:00+00:00,2016.07,2022.93,6.860000000000127,0.35,6.510000000000128,9.269999999999982,0.4600000000000364,2025.34,2015.61,719
5541,2023-04-06T16:00:00+00:00,2023-04-06T17:00:00+00:00,2023-04-10T06:00:00+00:00,-1,short,2003.68,2015.1870000000004,-11.50700000000029,close_sma_diff_-11.5070,2023-04-06T17:00:00+00:00,2023-04-10T06:00:00+00:00,2003.68,1990.72,12.960000000000036,0.35,12.610000000000037,14.850000000000136,11.259999999999991,2014.94,1988.83,716
5601,2023-04-12T07:00:00+00:00,2023-04-12T08:00:00+00:00,2023-04-12T20:00:00+00:00,1,long,2020.4,2009.35,11.050000000000182,close_sma_diff_11.0500,2023-04-12T08:00:00+00:00,2023-04-12T20:00:00+00:00,2020.4,2007.99,-12.410000000000082,0.35,-12.760000000000081,7.949999999999818,19.00999999999999,2028.35,2001.39,721
5632,2023-04-13T15:00:00+00:00,2023-04-13T16:00:00+00:00,2023-04-14T05:00:00+00:00,1,long,2045.04,2024.986,20.05399999999986,close_sma_diff_20.0540,2023-04-13T16:00:00+00:00,2023-04-14T05:00:00+00:00,2045.04,2045.43,0.39000000000010004,0.35,0.04000000000010007,3.630000000000109,11.399999999999864,2048.67,2033.64,718
