definition,direction,guard_variant,geometry,variant,signal_utc,entry_utc,exit_utc,entry_price,exit_price,exit_reason,gross_per_unit,net_x4,mfe_usd,mae_usd,h4_sma,h4_slope_lookback,h1_break_lookback,compression_lookback,compression_max_atr,cooldown_h,exit_h,session_filter
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_2.2_cool1_all,2023-09-25T06:00:00+00:00,2023-09-25T07:00:00+00:00,2023-09-25T19:00:00+00:00,1921.6,1915.52,time_exit_12h,6.08,22.92,6.53,5.47,10,3,6,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_2.2_cool1_all,2023-09-26T03:00:00+00:00,2023-09-26T04:00:00+00:00,2023-09-26T16:00:00+00:00,1913.46,1902.24,time_exit_12h,11.22,43.48,12.73,2.01,10,3,6,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_2.2_cool1_all,2023-09-29T04:00:00+00:00,2023-09-29T05:00:00+00:00,2023-09-29T17:00:00+00:00,1863.14,1853.51,time_exit_12h,9.63,37.12,11.07,16.55,10,3,6,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_2.2_cool1_all,2023-10-02T05:00:00+00:00,2023-10-02T06:00:00+00:00,2023-10-02T18:00:00+00:00,1842.35,1831.7,time_exit_12h,10.65,41.2,15.37,3.76,10,3,6,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_2.2_cool1_all,2023-11-01T03:00:00+00:00,2023-11-01T04:00:00+00:00,2023-11-01T16:00:00+00:00,1977.03,1977.79,time_exit_12h,-0.76,-4.44,2.45,14.96,10,3,6,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_2.2_cool1_all,2023-11-06T15:00:00+00:00,2023-11-06T16:00:00+00:00,2023-11-07T05:00:00+00:00,1981.17,1973.61,time_exit_12h,7.56,28.84,10.25,3.3,10,3,6,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_2.2_cool1_all,2023-11-23T16:00:00+00:00,2023-11-23T17:00:00+00:00,2023-11-24T07:00:00+00:00,1990.57,1993.58,time_exit_12h,-3.01,-13.44,0.02,4.31,10,3,6,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_2.2_cool1_all,2023-12-05T09:00:00+00:00,2023-12-05T10:00:00+00:00,2023-12-05T23:00:00+00:00,2029.02,2018.92,time_exit_12h,10.1,39.0,19.1,1.85,10,3,6,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_2.2_cool1_all,2023-12-11T02:00:00+00:00,2023-12-11T03:00:00+00:00,2023-12-11T15:00:00+00:00,1998.16,1982.37,time_exit_12h,15.79,61.76,17.46,2.4,10,3,6,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_2.2_cool1_all,2024-01-10T05:00:00+00:00,2024-01-10T06:00:00+00:00,2024-01-10T18:00:00+00:00,2026.62,2023.51,time_exit_12h,3.11,11.04,5.49,13.67,10,3,6,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_2.2_cool1_all,2024-01-17T03:00:00+00:00,2024-01-17T04:00:00+00:00,2024-01-17T16:00:00+00:00,2023.82,2005.27,time_exit_12h,18.55,72.8,19.75,4.94,10,3,6,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_2.2_cool1_all,2024-02-05T02:00:00+00:00,2024-02-05T03:00:00+00:00,2024-02-05T15:00:00+00:00,2033.27,2017.61,time_exit_12h,15.66,61.24,18.62,0.96,10,3,6,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_2.2_cool1_all,2024-02-12T02:00:00+00:00,2024-02-12T03:00:00+00:00,2024-02-12T15:00:00+00:00,2022.15,2012.96,time_exit_12h,9.19,35.36,10.28,5.2,10,3,6,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_2.2_cool1_all,2024-02-23T05:00:00+00:00,2024-02-23T06:00:00+00:00,2024-02-23T18:00:00+00:00,2022.16,2040.41,time_exit_12h,-18.25,-74.4,6.35,19.15,10,3,6,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_2.2_cool1_all,2024-04-22T19:00:00+00:00,2024-04-22T20:00:00+00:00,2024-04-23T09:00:00+00:00,2327.41,2303.07,time_exit_12h,24.34,95.96,32.07,6.76,10,3,6,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_2.2_cool1_all,2024-04-30T03:00:00+00:00,2024-04-30T04:00:00+00:00,2024-04-30T16:00:00+00:00,2331.31,2295.73,time_exit_12h,35.58,140.92,38.26,0.37,10,3,6,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_2.2_cool1_all,2024-04-30T21:00:00+00:00,2024-04-30T23:00:00+00:00,2024-05-01T11:00:00+00:00,2286.61,2292.99,time_exit_12h,-6.38,-26.92,5.19,7.51,10,3,6,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_2.2_cool1_all,2024-05-22T03:00:00+00:00,2024-05-22T04:00:00+00:00,2024-05-22T16:00:00+00:00,2417.83,2391.81,time_exit_12h,26.02,102.68,35.76,1.73,10,3,6,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_2.2_cool1_all,2024-05-23T02:00:00+00:00,2024-05-23T03:00:00+00:00,2024-05-23T15:00:00+00:00,2372.73,2345.74,time_exit_12h,26.99,106.56,31.39,2.75,10,3,6,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_2.2_cool1_all,2024-05-30T03:00:00+00:00,2024-05-30T04:00:00+00:00,2024-05-30T16:00:00+00:00,2330.67,2343.81,time_exit_12h,-13.14,-53.96,8.24,21.14,10,3,6,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_2.2_cool1_all,2024-06-03T04:00:00+00:00,2024-06-03T05:00:00+00:00,2024-06-03T17:00:00+00:00,2321.21,2349.18,time_exit_12h,-27.97,-113.28,6.67,28.85,10,3,6,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_2.2_cool1_all,2024-06-07T19:00:00+00:00,2024-06-07T20:00:00+00:00,2024-06-10T09:00:00+00:00,2301.23,2292.41,time_exit_12h,8.82,33.88,14.63,0.05,10,3,6,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_2.2_cool1_all,2024-06-26T11:00:00+00:00,2024-06-26T12:00:00+00:00,2024-06-27T01:00:00+00:00,2308.08,2298.84,time_exit_12h,9.24,35.56,14.67,9.5,10,3,6,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_2.2_cool1_all,2024-07-02T04:00:00+00:00,2024-07-02T05:00:00+00:00,2024-07-02T17:00:00+00:00,2326.05,2322.65,time_exit_12h,3.4,12.2,7.08,10.74,10,3,6,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_2.2_cool1_all,2024-07-22T06:00:00+00:00,2024-07-22T07:00:00+00:00,2024-07-22T19:00:00+00:00,2402.72,2395.53,time_exit_12h,7.19,27.36,19.01,5.44,10,3,6,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_2.2_cool1_all,2024-08-05T01:00:00+00:00,2024-08-05T02:00:00+00:00,2024-08-05T04:00:00+00:00,2421.88,2451.88,emergency_stop_30.0,-30.0,-121.4,57.92,36.74,10,3,6,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_2.2_cool1_all,2024-08-07T00:00:00+00:00,2024-08-07T01:00:00+00:00,2024-08-07T13:00:00+00:00,2383.56,2403.58,time_exit_12h,-20.02,-81.48,4.73,23.28,10,3,6,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_2.2_cool1_all,2024-08-16T04:00:00+00:00,2024-08-16T05:00:00+00:00,2024-08-16T13:00:00+00:00,2452.48,2482.48,emergency_stop_30.0,-30.0,-121.4,1.36,47.69,10,3,6,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_2.2_cool1_all,2024-09-02T02:00:00+00:00,2024-09-02T03:00:00+00:00,2024-09-02T15:00:00+00:00,2497.82,2501.8,time_exit_12h,-3.98,-17.32,7.97,9.27,10,3,6,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_2.2_cool1_all,2024-09-02T23:00:00+00:00,2024-09-03T00:00:00+00:00,2024-09-03T12:00:00+00:00,2497.4,2489.55,time_exit_12h,7.85,30.0,12.94,8.83,10,3,6,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_2.2_cool1_all,2024-09-09T06:00:00+00:00,2024-09-09T07:00:00+00:00,2024-09-09T19:00:00+00:00,2487.6,2504.68,time_exit_12h,-17.08,-69.72,2.25,18.83,10,3,6,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_2.2_cool1_all,2024-09-18T06:00:00+00:00,2024-09-18T07:00:00+00:00,2024-09-18T19:00:00+00:00,2567.77,2597.77,emergency_stop_30.0,-30.0,-121.4,2.57,32.29,10,3,6,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_2.2_cool1_all,2024-09-30T10:00:00+00:00,2024-09-30T11:00:00+00:00,2024-10-01T00:00:00+00:00,2649.49,2635.46,time_exit_12h,14.03,54.72,25.08,0.39,10,3,6,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_2.2_cool1_all,2024-10-08T03:00:00+00:00,2024-10-08T04:00:00+00:00,2024-10-08T16:00:00+00:00,2635.52,2612.79,time_exit_12h,22.73,89.52,30.93,17.42,10,3,6,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_2.2_cool1_all,2024-10-15T04:00:00+00:00,2024-10-15T05:00:00+00:00,2024-10-15T17:00:00+00:00,2645.57,2661.79,time_exit_12h,-16.22,-66.28,7.72,23.39,10,3,6,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_2.2_cool1_all,2024-10-25T04:00:00+00:00,2024-10-25T05:00:00+00:00,2024-10-25T17:00:00+00:00,2726.03,2739.18,time_exit_12h,-13.15,-54.0,9.16,15.98,10,3,6,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_2.2_cool1_all,2024-11-07T01:00:00+00:00,2024-11-07T02:00:00+00:00,2024-11-07T13:00:00+00:00,2649.22,2679.22,emergency_stop_30.0,-30.0,-121.4,0.0,45.72,10,3,6,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_2.2_cool1_all,2024-11-11T09:00:00+00:00,2024-11-11T10:00:00+00:00,2024-11-11T23:00:00+00:00,2666.7,2623.85,time_exit_12h,42.85,170.0,56.32,8.42,10,3,6,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_2.2_cool1_all,2024-11-12T04:00:00+00:00,2024-11-12T05:00:00+00:00,2024-11-12T17:00:00+00:00,2617.62,2597.25,time_exit_12h,20.37,80.08,28.1,0.36,10,3,6,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_2.2_cool1_all,2024-11-13T23:00:00+00:00,2024-11-14T00:00:00+00:00,2024-11-14T12:00:00+00:00,2570.79,2552.04,time_exit_12h,18.75,73.6,34.24,3.76,10,3,6,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_2.2_cool1_all,2024-11-15T05:00:00+00:00,2024-11-15T06:00:00+00:00,2024-11-15T18:00:00+00:00,2559.97,2567.25,time_exit_12h,-7.28,-30.52,5.43,15.86,10,3,6,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_2.2_cool1_all,2024-11-26T07:00:00+00:00,2024-11-26T08:00:00+00:00,2024-11-26T20:00:00+00:00,2613.91,2631.38,time_exit_12h,-17.47,-71.28,1.61,27.79,10,3,6,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_2.2_cool1_all,2024-11-29T00:00:00+00:00,2024-11-29T01:00:00+00:00,2024-11-29T06:00:00+00:00,2636.06,2666.06,emergency_stop_30.0,-30.0,-121.4,2.07,30.3,10,3,6,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_2.2_cool1_all,2024-12-13T07:00:00+00:00,2024-12-13T08:00:00+00:00,2024-12-13T20:00:00+00:00,2683.04,2647.63,time_exit_12h,35.41,140.24,36.8,1.43,10,3,6,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_2.2_cool1_all,2024-12-24T14:00:00+00:00,2024-12-24T15:00:00+00:00,2024-12-26T08:00:00+00:00,2610.85,2627.54,time_exit_12h,-16.69,-68.16,0.87,18.83,10,3,6,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_2.2_cool1_all,2024-12-30T06:00:00+00:00,2024-12-30T07:00:00+00:00,2024-12-30T19:00:00+00:00,2619.23,2607.12,time_exit_12h,12.11,47.04,23.21,3.28,10,3,6,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_2.2_cool1_all,2025-02-24T00:00:00+00:00,2025-02-24T01:00:00+00:00,2025-02-24T13:00:00+00:00,2930.31,2954.5,time_exit_12h,-24.19,-98.16,8.88,24.39,10,3,6,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_2.2_cool1_all,2025-02-28T13:00:00+00:00,2025-02-28T14:00:00+00:00,2025-03-03T03:00:00+00:00,2848.58,2864.73,time_exit_12h,-16.15,-66.0,15.97,28.27,10,3,6,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_2.2_cool1_all,2025-04-04T03:00:00+00:00,2025-04-04T04:00:00+00:00,2025-04-04T12:00:00+00:00,3096.85,3126.85,emergency_stop_30.0,-30.0,-121.4,80.02,39.6,10,3,6,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_2.2_cool1_all,2025-04-06T23:00:00+00:00,2025-04-07T00:00:00+00:00,2025-04-07T02:00:00+00:00,3009.31,3039.31,emergency_stop_30.0,-30.0,-121.4,38.31,45.79,10,3,6,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_2.2_cool1_all,2025-04-07T15:00:00+00:00,2025-04-07T16:00:00+00:00,2025-04-08T05:00:00+00:00,2999.08,3001.99,time_exit_12h,-2.91,-13.04,43.01,5.53,10,3,6,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_2.2_cool1_all,2025-04-28T10:00:00+00:00,2025-04-28T11:00:00+00:00,2025-04-28T15:00:00+00:00,3274.31,3304.31,emergency_stop_30.0,-30.0,-121.4,1.21,78.53,10,3,6,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_2.2_cool1_all,2025-04-30T21:00:00+00:00,2025-04-30T23:00:00+00:00,2025-05-01T11:00:00+00:00,3287.5,3222.66,time_exit_12h,64.84,257.96,74.05,2.51,10,3,6,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_2.2_cool1_all,2025-05-14T19:00:00+00:00,2025-05-14T20:00:00+00:00,2025-05-15T09:00:00+00:00,3171.71,3162.43,time_exit_12h,9.28,35.72,51.24,20.81,10,3,6,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_2.2_cool1_all,2025-06-04T12:00:00+00:00,2025-06-04T13:00:00+00:00,2025-06-04T15:00:00+00:00,3346.42,3376.42,emergency_stop_30.0,-30.0,-121.4,2.24,38.02,10,3,6,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_2.2_cool1_all,2025-06-09T01:00:00+00:00,2025-06-09T02:00:00+00:00,2025-06-09T14:00:00+00:00,3305.24,3319.19,time_exit_12h,-13.95,-57.2,11.88,23.08,10,3,6,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_2.2_cool1_all,2025-06-18T02:00:00+00:00,2025-06-18T03:00:00+00:00,2025-06-18T15:00:00+00:00,3378.79,3386.67,time_exit_12h,-7.88,-32.92,8.37,21.02,10,3,6,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_2.2_cool1_all,2025-06-24T13:00:00+00:00,2025-06-24T14:00:00+00:00,2025-06-25T03:00:00+00:00,3314.45,3329.27,time_exit_12h,-14.82,-60.68,19.19,20.57,10,3,6,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_2.2_cool1_all,2025-06-27T00:00:00+00:00,2025-06-27T01:00:00+00:00,2025-06-27T13:00:00+00:00,3318.58,3269.87,time_exit_12h,48.71,193.44,49.21,3.27,10,3,6,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_2.2_cool1_all,2025-07-07T08:00:00+00:00,2025-07-07T09:00:00+00:00,2025-07-07T18:00:00+00:00,3302.05,3332.05,emergency_stop_30.0,-30.0,-121.4,5.79,38.12,10,3,6,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_2.2_cool1_all,2025-07-25T03:00:00+00:00,2025-07-25T04:00:00+00:00,2025-07-25T16:00:00+00:00,3362.92,3327.67,time_exit_12h,35.25,139.6,38.13,0.4,10,3,6,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_2.2_cool1_all,2025-08-01T00:00:00+00:00,2025-08-01T01:00:00+00:00,2025-08-01T13:00:00+00:00,3288.45,3318.45,emergency_stop_30.0,-30.0,-121.4,7.09,56.57,10,3,6,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_2.2_cool1_all,2025-08-11T08:00:00+00:00,2025-08-11T09:00:00+00:00,2025-08-11T21:00:00+00:00,3359.96,3342.49,time_exit_12h,17.47,68.48,18.78,5.66,10,3,6,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_2.2_cool1_all,2025-08-12T07:00:00+00:00,2025-08-12T08:00:00+00:00,2025-08-12T20:00:00+00:00,3345.21,3347.46,time_exit_12h,-2.25,-10.4,14.34,13.69,10,3,6,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_2.2_cool1_all,2025-08-13T01:00:00+00:00,2025-08-13T02:00:00+00:00,2025-08-13T14:00:00+00:00,3343.38,3364.89,time_exit_12h,-21.51,-87.44,0.69,23.71,10,3,6,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_2.2_cool1_all,2025-08-15T11:00:00+00:00,2025-08-15T12:00:00+00:00,2025-08-18T01:00:00+00:00,3337.48,3340.43,time_exit_12h,-2.95,-13.2,14.08,8.23,10,3,6,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_2.2_cool1_all,2025-08-20T00:00:00+00:00,2025-08-20T01:00:00+00:00,2025-08-20T13:00:00+00:00,3314.06,3344.06,emergency_stop_30.0,-30.0,-121.4,2.73,30.8,10,3,6,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_2.2_cool1_all,2025-09-18T06:00:00+00:00,2025-09-18T07:00:00+00:00,2025-09-18T19:00:00+00:00,3651.64,3641.16,time_exit_12h,10.48,40.52,24.06,21.26,10,3,6,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_2.2_cool1_all,2025-10-03T04:00:00+00:00,2025-10-03T05:00:00+00:00,2025-10-03T13:00:00+00:00,3842.49,3872.49,emergency_stop_30.0,-30.0,-121.4,1.07,48.89,10,3,6,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_2.2_cool1_all,2025-10-22T00:00:00+00:00,2025-10-22T01:00:00+00:00,2025-10-22T04:00:00+00:00,4092.96,4122.96,emergency_stop_30.0,-30.0,-121.4,88.92,68.1,10,3,6,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_2.2_cool1_all,2025-11-04T05:00:00+00:00,2025-11-04T06:00:00+00:00,2025-11-04T18:00:00+00:00,3973.26,3937.56,time_exit_12h,35.7,141.4,44.71,27.23,10,3,6,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_2.2_cool1_all,2025-11-21T02:00:00+00:00,2025-11-21T03:00:00+00:00,2025-11-21T15:00:00+00:00,4057.09,4069.42,time_exit_12h,-12.33,-50.72,35.1,26.68,10,3,6,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_2.2_cool1_all,2025-12-09T05:00:00+00:00,2025-12-09T06:00:00+00:00,2025-12-09T09:00:00+00:00,4179.8,4209.8,emergency_stop_30.0,-30.0,-121.4,9.82,41.33,10,3,6,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_2.2_cool1_all,2026-01-08T02:00:00+00:00,2026-01-08T03:00:00+00:00,2026-01-08T15:00:00+00:00,4441.16,4454.08,time_exit_12h,-12.92,-53.08,33.42,15.17,10,3,6,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_2.2_cool1_all,2026-01-16T00:00:00+00:00,2026-01-16T01:00:00+00:00,2026-01-16T13:00:00+00:00,4599.87,4601.82,time_exit_12h,-1.95,-9.2,17.28,16.05,10,3,6,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_2.2_cool1_all,2026-03-04T14:00:00+00:00,2026-03-04T15:00:00+00:00,2026-03-05T00:00:00+00:00,5144.72,5174.72,emergency_stop_30.0,-30.0,-121.4,35.41,50.07,10,3,6,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_2.2_cool1_all,2026-03-16T08:00:00+00:00,2026-03-16T09:00:00+00:00,2026-03-16T11:00:00+00:00,4990.97,5020.97,emergency_stop_30.0,-30.0,-121.4,20.87,46.62,10,3,6,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_2.2_cool1_all,2026-03-19T05:00:00+00:00,2026-03-19T06:00:00+00:00,2026-03-19T18:00:00+00:00,4827.04,4622.7,time_exit_12h,204.34,815.96,324.82,14.89,10,3,6,6,2.2,1,12,all
