family,design,guard_variant,signal_utc,entry_utc,direction,session,entry_price,tp_price,sl_price,exit_utc,exit_price,exit_reason,gross_usd_x1,net_x1,net_x3,net_x4,macro_labels,year,reason,regime_note
h4_trend_h1_pullback_continuation,balanced_pullback,unguarded,2024-01-11T13:00:00+00:00,2024-01-11T14:00:00+00:00,short,london_ny_overlap,2029.46,2013.46,2038.46,2024-01-11T16:38:00+00:00,2013.46,take_profit,16.0,15.65,14.95,14.6,,2024,h4_down_h1_pullback_recovery,h4_down
h4_trend_h1_pullback_continuation,balanced_pullback,unguarded,2024-01-15T13:00:00+00:00,2024-01-15T14:00:00+00:00,long,london_ny_overlap,2054.21,2070.21,2045.21,2024-01-15T23:59:00+00:00,2053.97,time_exit,-0.24,-0.59,-1.29,-1.64,,2024,h4_up_h1_pullback_recovery,h4_up
h4_trend_h1_pullback_continuation,balanced_pullback,unguarded,2024-01-18T08:00:00+00:00,2024-01-18T09:00:00+00:00,short,london,2009.51,1993.51,2018.51,2024-01-18T18:27:00+00:00,2018.51,stop_loss,-9.0,-9.35,-10.05,-10.4,,2024,h4_down_h1_pullback_recovery,h4_down
h4_trend_h1_pullback_continuation,balanced_pullback,unguarded,2024-01-22T18:00:00+00:00,2024-01-22T19:00:00+00:00,short,new_york,2021.29,2005.29,2030.29,2024-01-23T04:59:00+00:00,2027.62,time_exit,-6.33,-6.68,-7.38,-7.73,,2024,h4_down_h1_pullback_recovery,h4_down
h4_trend_h1_pullback_continuation,balanced_pullback,unguarded,2024-01-23T10:00:00+00:00,2024-01-23T11:00:00+00:00,short,london,2025.08,2009.08,2034.08,2024-01-23T20:59:00+00:00,2028.62,time_exit,-3.54,-3.89,-4.59,-4.94,,2024,h4_down_h1_pullback_recovery,h4_down
h4_trend_h1_pullback_continuation,balanced_pullback,unguarded,2024-01-25T16:00:00+00:00,2024-01-25T17:00:00+00:00,short,new_york,2014.58,1998.58,2023.58,2024-01-26T01:06:00+00:00,2023.58,stop_loss,-9.0,-9.35,-10.05,-10.4,,2024,h4_down_h1_pullback_recovery,h4_down
h4_trend_h1_pullback_continuation,balanced_pullback,unguarded,2024-01-30T19:00:00+00:00,2024-01-30T20:00:00+00:00,long,new_york,2036.06,2052.06,2027.06,2024-01-31T05:59:00+00:00,2034.96,time_exit,-1.1,-1.45,-2.15,-2.5,,2024,h4_up_h1_pullback_recovery,h4_up
h4_trend_h1_pullback_continuation,balanced_pullback,unguarded,2024-01-31T05:00:00+00:00,2024-01-31T06:00:00+00:00,long,asia,2035.04,2051.04,2026.04,2024-01-31T14:45:00+00:00,2051.04,take_profit,16.0,15.65,14.95,14.6,,2024,h4_up_h1_pullback_recovery,h4_up
h4_trend_h1_pullback_continuation,balanced_pullback,unguarded,2024-02-01T02:00:00+00:00,2024-02-01T03:00:00+00:00,long,asia,2046.94,2062.94,2037.94,2024-02-01T10:25:00+00:00,2037.94,stop_loss,-9.0,-9.35,-10.05,-10.4,,2024,h4_up_h1_pullback_recovery,h4_up
h4_trend_h1_pullback_continuation,balanced_pullback,unguarded,2024-02-01T13:00:00+00:00,2024-02-01T14:00:00+00:00,long,london_ny_overlap,2040.07,2056.07,2031.07,2024-02-01T16:10:00+00:00,2056.07,take_profit,16.0,15.65,14.95,14.6,,2024,h4_up_h1_pullback_recovery,h4_up
h4_trend_h1_pullback_continuation,balanced_pullback,unguarded,2024-02-07T07:00:00+00:00,2024-02-07T08:00:00+00:00,long,london,2035.17,2051.17,2026.17,2024-02-07T17:59:00+00:00,2035.57,time_exit,0.4,0.05,-0.65,-1.0,,2024,h4_up_h1_pullback_recovery,h4_up
h4_trend_h1_pullback_continuation,balanced_pullback,unguarded,2024-02-07T23:00:00+00:00,2024-02-08T00:00:00+00:00,long,asia,2036.43,2052.43,2027.43,2024-02-08T09:59:00+00:00,2035.34,time_exit,-1.09,-1.44,-2.14,-2.49,,2024,h4_up_h1_pullback_recovery,h4_up
h4_trend_h1_pullback_continuation,balanced_pullback,unguarded,2024-02-09T08:00:00+00:00,2024-02-09T09:00:00+00:00,short,london,2032.35,2016.35,2041.35,2024-02-09T18:59:00+00:00,2023.57,time_exit,8.78,8.43,7.73,7.38,,2024,h4_down_h1_pullback_recovery,h4_down
h4_trend_h1_pullback_continuation,balanced_pullback,unguarded,2024-02-12T01:00:00+00:00,2024-02-12T02:00:00+00:00,short,asia,2023.33,2007.33,2032.33,2024-02-12T11:59:00+00:00,2021.49,time_exit,1.84,1.49,0.79,0.44,,2024,h4_down_h1_pullback_recovery,h4_down
h4_trend_h1_pullback_continuation,balanced_pullback,unguarded,2024-02-12T23:00:00+00:00,2024-02-13T00:00:00+00:00,short,asia,2018.6,2002.6,2027.6,2024-02-13T09:59:00+00:00,2026.66,time_exit,-8.06,-8.41,-9.11,-9.46,,2024,h4_down_h1_pullback_recovery,h4_down
h4_trend_h1_pullback_continuation,balanced_pullback,unguarded,2024-02-15T03:00:00+00:00,2024-02-15T04:00:00+00:00,short,asia,1990.49,1974.49,1999.49,2024-02-15T13:22:00+00:00,1999.49,stop_loss,-9.0,-9.35,-10.05,-10.4,,2024,h4_down_h1_pullback_recovery,h4_down
h4_trend_h1_pullback_continuation,balanced_pullback,unguarded,2024-02-21T01:00:00+00:00,2024-02-21T02:00:00+00:00,long,asia,2025.35,2041.35,2016.35,2024-02-21T11:59:00+00:00,2028.31,time_exit,2.96,2.61,1.91,1.56,,2024,h4_up_h1_pullback_recovery,h4_up
h4_trend_h1_pullback_continuation,balanced_pullback,unguarded,2024-02-22T01:00:00+00:00,2024-02-22T02:00:00+00:00,long,asia,2026.86,2042.86,2017.86,2024-02-22T11:59:00+00:00,2028.99,time_exit,2.13,1.78,1.08,0.73,,2024,h4_up_h1_pullback_recovery,h4_up
h4_trend_h1_pullback_continuation,balanced_pullback,unguarded,2024-02-23T01:00:00+00:00,2024-02-23T02:00:00+00:00,long,asia,2026.61,2042.61,2017.61,2024-02-23T09:20:00+00:00,2017.61,stop_loss,-9.0,-9.35,-10.05,-10.4,,2024,h4_up_h1_pullback_recovery,h4_up
h4_trend_h1_pullback_continuation,balanced_pullback,unguarded,2024-02-23T11:00:00+00:00,2024-02-23T12:00:00+00:00,long,london,2023.81,2039.81,2014.81,2024-02-23T18:50:00+00:00,2039.81,take_profit,16.0,15.65,14.95,14.6,,2024,h4_up_h1_pullback_recovery,h4_up
h4_trend_h1_pullback_continuation,balanced_pullback,unguarded,2024-02-26T03:00:00+00:00,2024-02-26T04:00:00+00:00,long,asia,2032.44,2048.44,2023.44,2024-02-26T13:59:00+00:00,2032.62,time_exit,0.18,-0.17,-0.87,-1.22,,2024,h4_up_h1_pullback_recovery,h4_up
h4_trend_h1_pullback_continuation,balanced_pullback,unguarded,2024-02-26T20:00:00+00:00,2024-02-26T21:00:00+00:00,long,new_york,2032.14,2048.14,2023.14,2024-02-27T06:59:00+00:00,2033.43,time_exit,1.29,0.94,0.24,-0.11,,2024,h4_up_h1_pullback_recovery,h4_up
h4_trend_h1_pullback_continuation,balanced_pullback,unguarded,2024-02-28T01:00:00+00:00,2024-02-28T02:00:00+00:00,long,asia,2033.29,2049.29,2024.29,2024-02-28T10:00:00+00:00,2024.29,stop_loss,-9.0,-9.35,-10.05,-10.4,,2024,h4_up_h1_pullback_recovery,h4_up
h4_trend_h1_pullback_continuation,balanced_pullback,unguarded,2024-02-28T20:00:00+00:00,2024-02-28T21:00:00+00:00,long,new_york,2033.82,2049.82,2024.82,2024-02-29T06:59:00+00:00,2036.79,time_exit,2.97,2.62,1.92,1.57,,2024,h4_up_h1_pullback_recovery,h4_up
h4_trend_h1_pullback_continuation,balanced_pullback,unguarded,2024-03-11T04:00:00+00:00,2024-03-11T05:00:00+00:00,long,asia,2180.62,2196.62,2171.62,2024-03-11T14:59:00+00:00,2181.98,time_exit,1.36,1.01,0.31,-0.04,,2024,h4_up_h1_pullback_recovery,h4_up
h4_trend_h1_pullback_continuation,balanced_pullback,unguarded,2024-03-11T19:00:00+00:00,2024-03-11T20:00:00+00:00,long,new_york,2181.28,2197.28,2172.28,2024-03-12T05:59:00+00:00,2176.15,time_exit,-5.13,-5.48,-6.18,-6.53,,2024,h4_up_h1_pullback_recovery,h4_up
h4_trend_h1_pullback_continuation,balanced_pullback,unguarded,2024-03-26T05:00:00+00:00,2024-03-26T06:00:00+00:00,long,asia,2172.77,2188.77,2163.77,2024-03-26T09:41:00+00:00,2188.77,take_profit,16.0,15.65,14.95,14.6,,2024,h4_up_h1_pullback_recovery,h4_up
h4_trend_h1_pullback_continuation,balanced_pullback,unguarded,2024-03-26T20:00:00+00:00,2024-03-26T21:00:00+00:00,long,new_york,2177.35,2193.35,2168.35,2024-03-27T06:59:00+00:00,2177.64,time_exit,0.29,-0.06,-0.76,-1.11,,2024,h4_up_h1_pullback_recovery,h4_up
h4_trend_h1_pullback_continuation,balanced_pullback,unguarded,2024-03-27T07:00:00+00:00,2024-03-27T08:00:00+00:00,long,london,2180.56,2196.56,2171.56,2024-03-27T11:21:00+00:00,2196.56,take_profit,16.0,15.65,14.95,14.6,,2024,h4_up_h1_pullback_recovery,h4_up
h4_trend_h1_pullback_continuation,balanced_pullback,unguarded,2024-04-01T20:00:00+00:00,2024-04-01T21:00:00+00:00,long,new_york,2244.67,2260.67,2235.67,2024-04-02T06:59:00+00:00,2253.48,time_exit,8.81,8.46,7.76,7.41,,2024,h4_up_h1_pullback_recovery,h4_up
h4_trend_h1_pullback_continuation,balanced_pullback,unguarded,2024-04-03T13:00:00+00:00,2024-04-03T14:00:00+00:00,long,london_ny_overlap,2274.93,2290.93,2265.93,2024-04-03T17:23:00+00:00,2290.93,take_profit,16.0,15.65,14.95,14.6,,2024,h4_up_h1_pullback_recovery,h4_up
h4_trend_h1_pullback_continuation,balanced_pullback,unguarded,2024-04-04T11:00:00+00:00,2024-04-04T12:00:00+00:00,long,london,2294.47,2310.47,2285.47,2024-04-04T13:06:00+00:00,2285.47,stop_loss,-9.0,-9.35,-10.05,-10.4,,2024,h4_up_h1_pullback_recovery,h4_up
h4_trend_h1_pullback_continuation,balanced_pullback,unguarded,2024-04-04T15:00:00+00:00,2024-04-04T16:00:00+00:00,long,london_ny_overlap,2295.14,2311.14,2286.14,2024-04-04T20:38:00+00:00,2286.14,stop_loss,-9.0,-9.35,-10.05,-10.4,,2024,h4_up_h1_pullback_recovery,h4_up
h4_trend_h1_pullback_continuation,balanced_pullback,unguarded,2024-04-05T08:00:00+00:00,2024-04-05T09:00:00+00:00,long,london,2289.1,2305.1,2280.1,2024-04-05T15:24:00+00:00,2305.1,take_profit,16.0,15.65,14.95,14.6,,2024,h4_up_h1_pullback_recovery,h4_up
h4_trend_h1_pullback_continuation,balanced_pullback,unguarded,2024-04-09T18:00:00+00:00,2024-04-09T19:00:00+00:00,long,new_york,2347.34,2363.365,2338.182857,2024-04-10T04:59:00+00:00,2351.25,time_exit,3.91,3.56,2.86,2.51,,2024,h4_up_h1_pullback_recovery,h4_up
h4_trend_h1_pullback_continuation,balanced_pullback,unguarded,2024-04-10T05:00:00+00:00,2024-04-10T06:00:00+00:00,long,asia,2356.27,2372.27,2347.27,2024-04-10T10:31:00+00:00,2347.27,stop_loss,-9.0,-9.35,-10.05,-10.4,,2024,h4_up_h1_pullback_recovery,h4_up
h4_trend_h1_pullback_continuation,balanced_pullback,unguarded,2024-04-11T02:00:00+00:00,2024-04-11T03:00:00+00:00,long,asia,2340.56,2359.19125,2329.913571,2024-04-11T09:37:00+00:00,2329.913571,stop_loss,-10.646429,-10.996429,-11.696429,-12.046429,,2024,h4_up_h1_pullback_recovery,h4_up
h4_trend_h1_pullback_continuation,balanced_pullback,unguarded,2024-04-11T11:00:00+00:00,2024-04-11T12:00:00+00:00,long,london,2338.36,2354.36,2329.36,2024-04-11T18:14:00+00:00,2354.36,take_profit,16.0,15.65,14.95,14.6,,2024,h4_up_h1_pullback_recovery,h4_up
h4_trend_h1_pullback_continuation,balanced_pullback,unguarded,2024-04-15T18:00:00+00:00,2024-04-15T19:00:00+00:00,long,new_york,2365.21,2384.52625,2354.172143,2024-04-15T20:24:00+00:00,2384.52625,take_profit,19.31625,18.96625,18.26625,17.91625,,2024,h4_up_h1_pullback_recovery,h4_up
h4_trend_h1_pullback_continuation,balanced_pullback,unguarded,2024-04-16T13:00:00+00:00,2024-04-16T14:00:00+00:00,long,london_ny_overlap,2375.97,2391.97,2366.97,2024-04-16T14:57:00+00:00,2366.97,stop_loss,-9.0,-9.35,-10.05,-10.4,,2024,h4_up_h1_pullback_recovery,h4_up
h4_trend_h1_pullback_continuation,balanced_pullback,unguarded,2024-04-17T08:00:00+00:00,2024-04-17T09:00:00+00:00,long,london,2382.35,2398.35,2373.35,2024-04-17T17:33:00+00:00,2373.35,stop_loss,-9.0,-9.35,-10.05,-10.4,,2024,h4_up_h1_pullback_recovery,h4_up
h4_trend_h1_pullback_continuation,balanced_pullback,unguarded,2024-04-18T06:00:00+00:00,2024-04-18T07:00:00+00:00,long,london,2376.53,2392.53,2367.53,2024-04-18T14:33:00+00:00,2392.53,take_profit,16.0,15.65,14.95,14.6,,2024,h4_up_h1_pullback_recovery,h4_up
h4_trend_h1_pullback_continuation,balanced_pullback,unguarded,2024-04-19T07:00:00+00:00,2024-04-19T08:00:00+00:00,long,london,2389.98,2408.585,2379.348571,2024-04-19T09:27:00+00:00,2379.348571,stop_loss,-10.631429,-10.981429,-11.681429,-12.031429,,2024,h4_up_h1_pullback_recovery,h4_up
h4_trend_h1_pullback_continuation,balanced_pullback,unguarded,2024-04-19T15:00:00+00:00,2024-04-19T16:00:00+00:00,long,london_ny_overlap,2391.16,2413.6425,2378.312857,2024-04-19T21:54:00+00:00,2390.68,time_exit,-0.48,-0.83,-1.53,-1.88,,2024,h4_up_h1_pullback_recovery,h4_up
h4_trend_h1_pullback_continuation,balanced_pullback,unguarded,2024-04-24T01:00:00+00:00,2024-04-24T02:00:00+00:00,short,asia,2320.86,2304.86,2329.86,2024-04-24T05:03:00+00:00,2329.86,stop_loss,-9.0,-9.35,-10.05,-10.4,,2024,h4_down_h1_pullback_recovery,h4_down
h4_trend_h1_pullback_continuation,balanced_pullback,unguarded,2024-04-24T08:00:00+00:00,2024-04-24T09:00:00+00:00,short,london,2320.72,2304.72,2329.72,2024-04-24T15:50:00+00:00,2329.72,stop_loss,-9.0,-9.35,-10.05,-10.4,,2024,h4_down_h1_pullback_recovery,h4_down
h4_trend_h1_pullback_continuation,balanced_pullback,unguarded,2024-04-24T19:00:00+00:00,2024-04-24T20:00:00+00:00,short,new_york,2320.43,2304.43,2329.43,2024-04-25T05:59:00+00:00,2315.47,time_exit,4.96,4.61,3.91,3.56,,2024,h4_down_h1_pullback_recovery,h4_down
h4_trend_h1_pullback_continuation,balanced_pullback,unguarded,2024-04-29T07:00:00+00:00,2024-04-29T08:00:00+00:00,short,london,2329.19,2313.19,2338.19,2024-04-29T09:24:00+00:00,2338.19,stop_loss,-9.0,-9.35,-10.05,-10.4,,2024,h4_down_h1_pullback_recovery,h4_down
h4_trend_h1_pullback_continuation,balanced_pullback,unguarded,2024-05-02T20:00:00+00:00,2024-05-02T21:00:00+00:00,short,new_york,2303.27,2287.27,2312.27,2024-05-03T06:59:00+00:00,2305.83,time_exit,-2.56,-2.91,-3.61,-3.96,,2024,h4_down_h1_pullback_recovery,h4_down
h4_trend_h1_pullback_continuation,balanced_pullback,unguarded,2024-05-03T11:00:00+00:00,2024-05-03T12:00:00+00:00,short,london,2298.91,2282.91,2307.91,2024-05-03T13:30:00+00:00,2307.91,stop_loss,-9.0,-9.35,-10.05,-10.4,,2024,h4_down_h1_pullback_recovery,h4_down
h4_trend_h1_pullback_continuation,balanced_pullback,unguarded,2024-05-09T08:00:00+00:00,2024-05-09T09:00:00+00:00,short,london,2309.12,2293.12,2318.12,2024-05-09T13:22:00+00:00,2318.12,stop_loss,-9.0,-9.35,-10.05,-10.4,,2024,h4_down_h1_pullback_recovery,h4_down
h4_trend_h1_pullback_continuation,balanced_pullback,unguarded,2024-05-13T01:00:00+00:00,2024-05-13T02:00:00+00:00,long,asia,2364.06,2380.06,2355.06,2024-05-13T02:42:00+00:00,2355.06,stop_loss,-9.0,-9.35,-10.05,-10.4,,2024,h4_up_h1_pullback_recovery,h4_up
h4_trend_h1_pullback_continuation,balanced_pullback,unguarded,2024-05-17T06:00:00+00:00,2024-05-17T07:00:00+00:00,long,london,2381.0,2397.0,2372.0,2024-05-17T14:02:00+00:00,2397.0,take_profit,16.0,15.65,14.95,14.6,,2024,h4_up_h1_pullback_recovery,h4_up
h4_trend_h1_pullback_continuation,balanced_pullback,unguarded,2024-05-20T18:00:00+00:00,2024-05-20T19:00:00+00:00,long,new_york,2435.28,2453.455,2424.894286,2024-05-20T21:07:00+00:00,2424.894286,stop_loss,-10.385714,-10.735714,-11.435714,-11.785714,,2024,h4_up_h1_pullback_recovery,h4_up
h4_trend_h1_pullback_continuation,balanced_pullback,unguarded,2024-05-21T01:00:00+00:00,2024-05-21T02:00:00+00:00,long,asia,2428.93,2444.93,2419.93,2024-05-21T02:58:00+00:00,2419.93,stop_loss,-9.0,-9.35,-10.05,-10.4,,2024,h4_up_h1_pullback_recovery,h4_up
h4_trend_h1_pullback_continuation,balanced_pullback,unguarded,2024-05-21T12:00:00+00:00,2024-05-21T13:00:00+00:00,long,london_ny_overlap,2423.43,2439.43,2414.43,2024-05-21T21:58:00+00:00,2420.7,time_exit,-2.73,-3.08,-3.78,-4.13,,2024,h4_up_h1_pullback_recovery,h4_up
h4_trend_h1_pullback_continuation,balanced_pullback,unguarded,2024-05-24T16:00:00+00:00,2024-05-24T17:00:00+00:00,short,new_york,2334.41,2318.41,2343.41,2024-05-24T21:54:00+00:00,2333.61,time_exit,0.8,0.45,-0.25,-0.6,,2024,h4_down_h1_pullback_recovery,h4_down
h4_trend_h1_pullback_continuation,balanced_pullback,unguarded,2024-05-27T01:00:00+00:00,2024-05-27T02:00:00+00:00,short,asia,2335.98,2319.98,2344.98,2024-05-27T03:52:00+00:00,2344.98,stop_loss,-9.0,-9.35,-10.05,-10.4,,2024,h4_down_h1_pullback_recovery,h4_down
h4_trend_h1_pullback_continuation,balanced_pullback,unguarded,2024-05-27T08:00:00+00:00,2024-05-27T09:00:00+00:00,short,london,2338.44,2322.44,2347.44,2024-05-27T13:19:00+00:00,2347.44,stop_loss,-9.0,-9.35,-10.05,-10.4,,2024,h4_down_h1_pullback_recovery,h4_down
h4_trend_h1_pullback_continuation,balanced_pullback,unguarded,2024-05-31T08:00:00+00:00,2024-05-31T09:00:00+00:00,short,london,2340.38,2324.38,2349.38,2024-05-31T13:33:00+00:00,2349.38,stop_loss,-9.0,-9.35,-10.05,-10.4,,2024,h4_down_h1_pullback_recovery,h4_down
h4_trend_h1_pullback_continuation,balanced_pullback,unguarded,2024-06-11T17:00:00+00:00,2024-06-11T18:00:00+00:00,short,new_york,2308.31,2292.31,2317.31,2024-06-11T23:48:00+00:00,2317.31,stop_loss,-9.0,-9.35,-10.05,-10.4,,2024,h4_down_h1_pullback_recovery,h4_down
h4_trend_h1_pullback_continuation,balanced_pullback,unguarded,2024-06-26T01:00:00+00:00,2024-06-26T02:00:00+00:00,short,asia,2318.2,2302.2,2327.2,2024-06-26T11:59:00+00:00,2308.11,time_exit,10.09,9.74,9.04,8.69,,2024,h4_down_h1_pullback_recovery,h4_down
h4_trend_h1_pullback_continuation,balanced_pullback,unguarded,2024-07-01T20:00:00+00:00,2024-07-01T21:00:00+00:00,long,new_york,2330.99,2346.99,2321.99,2024-07-02T06:59:00+00:00,2329.94,time_exit,-1.05,-1.4,-2.1,-2.45,,2024,h4_up_h1_pullback_recovery,h4_up
h4_trend_h1_pullback_continuation,balanced_pullback,unguarded,2024-07-02T06:00:00+00:00,2024-07-02T07:00:00+00:00,long,london,2329.95,2345.95,2320.95,2024-07-02T12:44:00+00:00,2320.95,stop_loss,-9.0,-9.35,-10.05,-10.4,,2024,h4_up_h1_pullback_recovery,h4_up
h4_trend_h1_pullback_continuation,balanced_pullback,unguarded,2024-07-02T19:00:00+00:00,2024-07-02T20:00:00+00:00,long,new_york,2328.31,2344.31,2319.31,2024-07-03T05:59:00+00:00,2334.47,time_exit,6.16,5.81,5.11,4.76,,2024,h4_up_h1_pullback_recovery,h4_up
h4_trend_h1_pullback_continuation,balanced_pullback,unguarded,2024-07-04T08:00:00+00:00,2024-07-04T09:00:00+00:00,long,london,2357.56,2373.56,2348.56,2024-07-04T18:59:00+00:00,2356.2,time_exit,-1.36,-1.71,-2.41,-2.76,,2024,h4_up_h1_pullback_recovery,h4_up
h4_trend_h1_pullback_continuation,balanced_pullback,unguarded,2024-07-04T23:00:00+00:00,2024-07-05T00:00:00+00:00,long,asia,2357.39,2373.39,2348.39,2024-07-05T09:59:00+00:00,2366.41,time_exit,9.02,8.67,7.97,7.62,,2024,h4_up_h1_pullback_recovery,h4_up
h4_trend_h1_pullback_continuation,balanced_pullback,unguarded,2024-07-08T05:00:00+00:00,2024-07-08T06:00:00+00:00,long,asia,2384.99,2400.99,2375.99,2024-07-08T09:33:00+00:00,2375.99,stop_loss,-9.0,-9.35,-10.05,-10.4,,2024,h4_up_h1_pullback_recovery,h4_up
h4_trend_h1_pullback_continuation,balanced_pullback,unguarded,2024-07-10T23:00:00+00:00,2024-07-11T00:00:00+00:00,long,asia,2372.79,2388.79,2363.79,2024-07-11T09:59:00+00:00,2381.38,time_exit,8.59,8.24,7.54,7.19,,2024,h4_up_h1_pullback_recovery,h4_up
h4_trend_h1_pullback_continuation,balanced_pullback,unguarded,2024-07-12T09:00:00+00:00,2024-07-12T10:00:00+00:00,long,london,2407.39,2423.39,2398.39,2024-07-12T12:05:00+00:00,2398.39,stop_loss,-9.0,-9.35,-10.05,-10.4,,2024,h4_up_h1_pullback_recovery,h4_up
h4_trend_h1_pullback_continuation,balanced_pullback,unguarded,2024-07-12T15:00:00+00:00,2024-07-12T16:00:00+00:00,long,london_ny_overlap,2408.94,2424.94,2399.94,2024-07-12T21:54:00+00:00,2411.47,time_exit,2.53,2.18,1.48,1.13,,2024,h4_up_h1_pullback_recovery,h4_up
h4_trend_h1_pullback_continuation,balanced_pullback,unguarded,2024-07-15T02:00:00+00:00,2024-07-15T03:00:00+00:00,long,asia,2409.89,2425.89,2400.89,2024-07-15T12:59:00+00:00,2418.29,time_exit,8.4,8.05,7.35,7.0,,2024,h4_up_h1_pullback_recovery,h4_up
h4_trend_h1_pullback_continuation,balanced_pullback,unguarded,2024-07-18T02:00:00+00:00,2024-07-18T03:00:00+00:00,long,asia,2462.48,2478.48,2453.48,2024-07-18T12:59:00+00:00,2464.45,time_exit,1.97,1.62,0.92,0.57,,2024,h4_up_h1_pullback_recovery,h4_up
h4_trend_h1_pullback_continuation,balanced_pullback,unguarded,2024-07-18T15:00:00+00:00,2024-07-18T16:00:00+00:00,long,london_ny_overlap,2468.38,2484.38,2459.38,2024-07-18T17:01:00+00:00,2459.38,stop_loss,-9.0,-9.35,-10.05,-10.4,,2024,h4_up_h1_pullback_recovery,h4_up
h4_trend_h1_pullback_continuation,balanced_pullback,unguarded,2024-07-26T05:00:00+00:00,2024-07-26T06:00:00+00:00,short,asia,2369.6,2353.6,2378.6,2024-07-26T13:55:00+00:00,2378.6,stop_loss,-9.0,-9.35,-10.05,-10.4,,2024,h4_down_h1_pullback_recovery,h4_down
h4_trend_h1_pullback_continuation,balanced_pullback,unguarded,2024-07-30T00:00:00+00:00,2024-07-30T01:00:00+00:00,short,asia,2380.99,2364.99,2389.99,2024-07-30T07:02:00+00:00,2389.99,stop_loss,-9.0,-9.35,-10.05,-10.4,,2024,h4_down_h1_pullback_recovery,h4_down
h4_trend_h1_pullback_continuation,balanced_pullback,unguarded,2024-08-01T12:00:00+00:00,2024-08-01T13:00:00+00:00,long,london_ny_overlap,2440.54,2456.54,2431.54,2024-08-01T14:34:00+00:00,2456.54,take_profit,16.0,15.65,14.95,14.6,,2024,h4_up_h1_pullback_recovery,h4_up
h4_trend_h1_pullback_continuation,balanced_pullback,unguarded,2024-08-01T20:00:00+00:00,2024-08-01T21:00:00+00:00,long,new_york,2443.11,2459.11,2434.11,2024-08-02T04:15:00+00:00,2459.11,take_profit,16.0,15.65,14.95,14.6,,2024,h4_up_h1_pullback_recovery,h4_up
h4_trend_h1_pullback_continuation,balanced_pullback,unguarded,2024-08-05T03:00:00+00:00,2024-08-05T04:00:00+00:00,long,asia,2442.51,2472.02,2425.647143,2024-08-05T07:18:00+00:00,2425.647143,stop_loss,-16.862857,-17.212857,-17.912857,-18.262857,,2024,h4_up_h1_pullback_recovery,h4_up
h4_trend_h1_pullback_continuation,balanced_pullback,unguarded,2024-08-07T08:00:00+00:00,2024-08-07T09:00:00+00:00,short,london,2389.13,2373.13,2398.13,2024-08-07T12:21:00+00:00,2398.13,stop_loss,-9.0,-9.35,-10.05,-10.4,,2024,h4_down_h1_pullback_recovery,h4_down
h4_trend_h1_pullback_continuation,balanced_pullback,unguarded,2024-08-07T16:00:00+00:00,2024-08-07T17:00:00+00:00,short,new_york,2394.31,2378.31,2403.31,2024-08-08T02:59:00+00:00,2386.65,time_exit,7.66,7.31,6.61,6.26,,2024,h4_down_h1_pullback_recovery,h4_down
h4_trend_h1_pullback_continuation,balanced_pullback,unguarded,2024-08-12T04:00:00+00:00,2024-08-12T05:00:00+00:00,long,asia,2428.43,2444.43,2419.43,2024-08-12T10:21:00+00:00,2444.43,take_profit,16.0,15.65,14.95,14.6,,2024,h4_up_h1_pullback_recovery,h4_up
h4_trend_h1_pullback_continuation,balanced_pullback,unguarded,2024-08-13T11:00:00+00:00,2024-08-13T12:00:00+00:00,long,london,2462.18,2478.18,2453.18,2024-08-13T21:58:00+00:00,2464.85,time_exit,2.67,2.32,1.62,1.27,,2024,h4_up_h1_pullback_recovery,h4_up
h4_trend_h1_pullback_continuation,balanced_pullback,unguarded,2024-08-14T01:00:00+00:00,2024-08-14T02:00:00+00:00,long,asia,2465.68,2481.68,2456.68,2024-08-14T03:32:00+00:00,2456.68,stop_loss,-9.0,-9.35,-10.05,-10.4,,2024,h4_up_h1_pullback_recovery,h4_up
