baseline,interval,entry_time_utc,exit_time_utc,direction,direction_label,entry_price,exit_price,raw_usd,cost_usd,net_usd,reason
session_momentum_15min,15min,2026-05-31T11:30:00+00:00,2026-05-31T12:30:00+00:00,-1,short,4542.52707,4542.50965,0.01742000000012922,0.35,-0.33257999999987076,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-31T11:45:00+00:00,2026-05-31T12:45:00+00:00,-1,short,4542.43977,4542.43531,0.004460000000108266,0.35,-0.3455399999998917,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-31T12:00:00+00:00,2026-05-31T13:00:00+00:00,1,long,4542.53193,4542.54897,0.017039999999724387,0.35,-0.3329600000002756,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-31T12:15:00+00:00,2026-05-31T13:15:00+00:00,1,long,4542.56899,4542.5711,0.002110000000357104,0.35,-0.3478899999996429,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-31T12:30:00+00:00,2026-05-31T13:30:00+00:00,-1,short,4542.50965,4542.5085,0.001150000000052387,0.35,-0.3488499999999476,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-31T12:45:00+00:00,2026-05-31T13:45:00+00:00,-1,short,4542.43531,4542.43558,-0.0002700000004551839,0.35,-0.35027000000045516,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-31T13:00:00+00:00,2026-05-31T14:00:00+00:00,1,long,4542.54897,4542.56434,0.015370000000075379,0.35,-0.3346299999999246,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-31T13:15:00+00:00,2026-05-31T14:15:00+00:00,1,long,4542.5711,4542.56845,-0.002650000000357977,0.35,-0.35265000000035795,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-31T13:30:00+00:00,2026-05-31T14:30:00+00:00,-1,short,4542.5085,4542.52611,-0.01760999999987689,0.35,-0.36760999999987687,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-31T13:45:00+00:00,2026-05-31T14:45:00+00:00,-1,short,4542.43558,4542.44056,-0.004979999999704887,0.35,-0.35497999999970486,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-31T14:00:00+00:00,2026-05-31T15:00:00+00:00,1,long,4542.56434,4542.57697,0.012630000000172004,0.35,-0.337369999999828,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-31T14:15:00+00:00,2026-05-31T15:15:00+00:00,1,long,4542.56845,4542.56123,-0.007219999999506399,0.35,-0.3572199999995064,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-31T14:30:00+00:00,2026-05-31T15:30:00+00:00,-1,short,4542.52611,4542.54209,-0.015980000000126893,0.35,-0.36598000000012687,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-31T14:45:00+00:00,2026-05-31T15:45:00+00:00,-1,short,4542.44056,4542.4499,-0.009339999999610882,0.35,-0.35933999999961086,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-31T15:00:00+00:00,2026-05-31T16:00:00+00:00,1,long,4542.57697,4542.45682,-0.12014999999973952,0.35,-0.4701499999997395,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-31T15:15:00+00:00,2026-05-31T16:15:00+00:00,-1,short,4542.56123,4542.54993,0.011300000000119326,0.35,-0.33869999999988065,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-31T15:30:00+00:00,2026-05-31T16:30:00+00:00,-1,short,4542.54209,4542.55535,-0.013259999999718275,0.35,-0.36325999999971825,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-31T15:45:00+00:00,2026-05-31T16:45:00+00:00,-1,short,4542.4499,4542.46295,-0.013050000000475848,0.35,-0.3630500000004758,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-31T16:00:00+00:00,2026-05-31T17:00:00+00:00,1,long,4542.45682,4542.4453,-0.011520000000018626,0.35,-0.3615200000000186,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-31T16:15:00+00:00,2026-05-31T17:15:00+00:00,1,long,4542.54993,4542.53535,-0.014580000000023574,0.35,-0.36458000000002355,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-31T16:30:00+00:00,2026-05-31T17:30:00+00:00,1,long,4542.55535,4542.56494,0.009590000000571308,0.35,-0.34040999999942867,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-31T16:45:00+00:00,2026-05-31T17:45:00+00:00,-1,short,4542.46295,4542.52134,-0.05839000000014494,0.35,-0.4083900000001449,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-31T17:00:00+00:00,2026-05-31T18:00:00+00:00,-1,short,4542.4453,4542.38191,0.06339000000025408,0.35,-0.2866099999997459,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-31T17:15:00+00:00,2026-05-31T18:15:00+00:00,1,long,4542.53535,4542.54791,0.012560000000121363,0.35,-0.3374399999998786,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-31T17:30:00+00:00,2026-05-31T18:30:00+00:00,1,long,4542.56494,4542.56814,0.003200000000106229,0.35,-0.34679999999989375,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-31T17:45:00+00:00,2026-05-31T18:45:00+00:00,-1,short,4542.52134,4542.50284,0.018500000000130967,0.35,-0.331499999999869,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-31T18:00:00+00:00,2026-05-31T19:00:00+00:00,-1,short,4542.38191,4542.38168,0.0002299999996466795,0.35,-0.3497700000003533,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-31T18:15:00+00:00,2026-05-31T19:15:00+00:00,1,long,4542.54791,4542.54673,-0.0011800000002040179,0.35,-0.351180000000204,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-31T18:30:00+00:00,2026-05-31T19:30:00+00:00,1,long,4542.56814,4542.57076,0.0026199999992968515,0.35,-0.3473800000007031,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-31T18:45:00+00:00,2026-05-31T19:45:00+00:00,-1,short,4542.50284,4542.54511,-0.04226999999991676,0.35,-0.39226999999991674,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-31T19:00:00+00:00,2026-05-31T20:00:00+00:00,-1,short,4542.38168,4542.4612,-0.07951999999932013,0.35,-0.4295199999993201,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-31T19:15:00+00:00,2026-05-31T20:15:00+00:00,1,long,4542.54673,4542.55925,0.012520000000222353,0.35,-0.3374799999997776,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-31T19:30:00+00:00,2026-05-31T20:30:00+00:00,1,long,4542.57076,4542.56457,-0.006190000000060536,0.35,-0.3561900000000605,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-31T19:45:00+00:00,2026-05-31T20:45:00+00:00,-1,short,4542.54511,4542.5767,-0.03158999999959633,0.35,-0.3815899999995963,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-31T20:00:00+00:00,2026-05-31T21:00:00+00:00,-1,short,4542.4612,4542.3574,0.10379999999986467,0.35,-0.2462000000001353,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-31T20:15:00+00:00,2026-05-31T21:15:00+00:00,1,long,4542.55925,4542.47211,-0.08714000000054511,0.35,-0.4371400000005451,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-31T20:30:00+00:00,2026-05-31T21:30:00+00:00,1,long,4542.56457,4539.48709,-3.077479999999923,0.35,-3.4274799999999233,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-31T20:45:00+00:00,2026-05-31T21:45:00+00:00,1,long,4542.5767,4539.66479,-2.911909999999807,0.35,-3.261909999999807,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-31T21:00:00+00:00,2026-05-31T22:00:00+00:00,-1,short,4542.3574,4533.43058,8.92681999999968,0.35,8.57681999999968,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-31T21:15:00+00:00,2026-05-31T22:15:00+00:00,1,long,4542.47211,4533.82888,-8.643229999999676,0.35,-8.993229999999675,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-31T21:30:00+00:00,2026-05-31T22:30:00+00:00,-1,short,4539.48709,4534.53729,4.949799999999414,0.35,4.599799999999414,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-31T21:45:00+00:00,2026-05-31T22:45:00+00:00,1,long,4539.66479,4537.49507,-2.16971999999987,0.35,-2.5197199999998703,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-01T07:00:00+00:00,2026-06-01T08:00:00+00:00,1,long,4509.18412,4498.0892,-11.094919999999547,0.35,-11.444919999999547,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-01T07:15:00+00:00,2026-06-01T08:15:00+00:00,-1,short,4504.62341,4494.79974,9.823669999999765,0.35,9.473669999999766,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-01T07:30:00+00:00,2026-06-01T08:30:00+00:00,-1,short,4500.34194,4499.92255,0.41939000000002125,0.35,0.06939000000002127,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-01T07:45:00+00:00,2026-06-01T08:45:00+00:00,1,long,4501.72416,4497.31116,-4.412999999999556,0.35,-4.762999999999556,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-01T08:00:00+00:00,2026-06-01T09:00:00+00:00,-1,short,4498.0892,4498.96477,-0.875569999999243,0.35,-1.225569999999243,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-01T08:15:00+00:00,2026-06-01T09:15:00+00:00,-1,short,4494.79974,4497.96921,-3.1694699999998193,0.35,-3.5194699999998194,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-01T08:30:00+00:00,2026-06-01T09:30:00+00:00,1,long,4499.92255,4495.84189,-4.080660000000535,0.35,-4.430660000000534,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-01T08:45:00+00:00,2026-06-01T09:45:00+00:00,-1,short,4497.31116,4496.13743,1.1737300000004325,0.35,0.8237300000004325,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-01T09:00:00+00:00,2026-06-01T10:00:00+00:00,1,long,4498.96477,4501.05138,2.0866100000002916,0.35,1.7366100000002915,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-01T09:15:00+00:00,2026-06-01T10:15:00+00:00,-1,short,4497.96921,4502.72806,-4.758850000000166,0.35,-5.1088500000001655,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-01T09:30:00+00:00,2026-06-01T10:30:00+00:00,-1,short,4495.84189,4506.3556,-10.513710000000174,0.35,-10.863710000000173,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-01T09:45:00+00:00,2026-06-01T10:45:00+00:00,1,long,4496.13743,4503.83393,7.6965000000000146,0.35,7.346500000000015,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-01T10:00:00+00:00,2026-06-01T11:00:00+00:00,1,long,4501.05138,4504.58438,3.5330000000003565,0.35,3.1830000000003564,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-01T10:15:00+00:00,2026-06-01T11:15:00+00:00,1,long,4502.72806,4510.93937,8.211309999999685,0.35,7.861309999999685,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-01T10:30:00+00:00,2026-06-01T11:30:00+00:00,1,long,4506.3556,4507.55575,1.2001500000005763,0.35,0.8501500000005763,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-01T10:45:00+00:00,2026-06-01T11:45:00+00:00,-1,short,4503.83393,4506.42113,-2.587199999999939,0.35,-2.937199999999939,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-01T11:00:00+00:00,2026-06-01T12:00:00+00:00,1,long,4504.58438,4505.48264,0.8982599999999366,0.35,0.5482599999999366,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-01T11:15:00+00:00,2026-06-01T12:15:00+00:00,1,long,4510.93937,4506.62173,-4.31764000000021,0.35,-4.66764000000021,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-01T11:30:00+00:00,2026-06-01T12:30:00+00:00,-1,short,4507.55575,4503.31616,4.239590000000135,0.35,3.8895900000001347,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-01T11:45:00+00:00,2026-06-01T12:45:00+00:00,-1,short,4506.42113,4500.10601,6.315119999999297,0.35,5.965119999999297,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-01T12:00:00+00:00,2026-06-01T13:00:00+00:00,-1,short,4505.48264,4480.14965,25.33298999999988,0.35,24.98298999999988,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-01T12:15:00+00:00,2026-06-01T13:15:00+00:00,1,long,4506.62173,4465.44085,-41.18087999999989,0.35,-41.53087999999989,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-01T12:30:00+00:00,2026-06-01T13:30:00+00:00,-1,short,4503.31616,4468.36213,34.954029999999875,0.35,34.604029999999874,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-01T12:45:00+00:00,2026-06-01T13:45:00+00:00,-1,short,4500.10601,4452.08909,48.01692000000003,0.35,47.666920000000026,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-01T13:00:00+00:00,2026-06-01T14:00:00+00:00,-1,short,4480.14965,4459.84182,20.30783000000065,0.35,19.957830000000648,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-01T13:15:00+00:00,2026-06-01T14:15:00+00:00,-1,short,4465.44085,4453.93673,11.504119999999602,0.35,11.154119999999603,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-01T13:30:00+00:00,2026-06-01T14:30:00+00:00,1,long,4468.36213,4459.95028,-8.411850000000413,0.35,-8.761850000000413,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-01T13:45:00+00:00,2026-06-01T14:45:00+00:00,-1,short,4452.08909,4456.18073,-4.091639999999643,0.35,-4.4416399999996425,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-01T14:00:00+00:00,2026-06-01T15:00:00+00:00,1,long,4459.84182,4465.1456,5.303780000000188,0.35,4.953780000000188,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-01T14:15:00+00:00,2026-06-01T15:15:00+00:00,-1,short,4453.93673,4468.32792,-14.39118999999937,0.35,-14.741189999999369,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-01T14:30:00+00:00,2026-06-01T15:30:00+00:00,1,long,4459.95028,4472.87027,12.919990000000325,0.35,12.569990000000326,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-01T14:45:00+00:00,2026-06-01T15:45:00+00:00,-1,short,4456.18073,4473.23127,-17.050540000000183,0.35,-17.400540000000184,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-01T15:00:00+00:00,2026-06-01T16:00:00+00:00,1,long,4465.1456,4468.74298,3.5973800000001575,0.35,3.2473800000001574,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-01T15:15:00+00:00,2026-06-01T16:15:00+00:00,1,long,4468.32792,4467.33114,-0.9967799999994895,0.35,-1.3467799999994896,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-01T15:30:00+00:00,2026-06-01T16:30:00+00:00,1,long,4472.87027,4469.45037,-3.41990000000078,0.35,-3.76990000000078,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-01T15:45:00+00:00,2026-06-01T16:45:00+00:00,1,long,4473.23127,4478.99334,5.762069999999767,0.35,5.412069999999767,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-01T16:00:00+00:00,2026-06-01T17:00:00+00:00,-1,short,4468.74298,4475.80234,-7.059360000000197,0.35,-7.409360000000197,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-01T16:15:00+00:00,2026-06-01T17:15:00+00:00,-1,short,4467.33114,4475.02022,-7.689080000000104,0.35,-8.039080000000103,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-01T16:30:00+00:00,2026-06-01T17:30:00+00:00,1,long,4469.45037,4488.10204,18.651670000000195,0.35,18.301670000000193,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-01T16:45:00+00:00,2026-06-01T17:45:00+00:00,1,long,4478.99334,4488.18058,9.187240000000202,0.35,8.837240000000202,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-01T17:00:00+00:00,2026-06-01T18:00:00+00:00,-1,short,4475.80234,4489.2624,-13.46005999999943,0.35,-13.81005999999943,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-01T17:15:00+00:00,2026-06-01T18:15:00+00:00,-1,short,4475.02022,4487.15568,-12.135459999999512,0.35,-12.485459999999511,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-01T17:30:00+00:00,2026-06-01T18:30:00+00:00,1,long,4488.10204,4487.53276,-0.5692799999997078,0.35,-0.9192799999997078,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-01T17:45:00+00:00,2026-06-01T18:45:00+00:00,1,long,4488.18058,4487.5101,-0.6704799999997704,0.35,-1.0204799999997705,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-01T18:00:00+00:00,2026-06-01T19:00:00+00:00,1,long,4489.2624,4486.85886,-2.4035399999993388,0.35,-2.753539999999339,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-01T18:15:00+00:00,2026-06-01T19:15:00+00:00,-1,short,4487.15568,4485.19598,1.9596999999994296,0.35,1.6096999999994295,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-01T18:30:00+00:00,2026-06-01T19:30:00+00:00,1,long,4487.53276,4484.0496,-3.4831599999997707,0.35,-3.8331599999997708,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-01T18:45:00+00:00,2026-06-01T19:45:00+00:00,-1,short,4487.5101,4480.41972,7.09038000000055,0.35,6.740380000000551,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-01T19:00:00+00:00,2026-06-01T20:00:00+00:00,-1,short,4486.85886,4483.80912,3.0497400000003836,0.35,2.6997400000003835,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-01T19:15:00+00:00,2026-06-01T20:15:00+00:00,-1,short,4485.19598,4482.96791,2.228070000000116,0.35,1.878070000000116,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-01T19:30:00+00:00,2026-06-01T20:30:00+00:00,-1,short,4484.0496,4482.8102,1.239400000000387,0.35,0.8894000000003871,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-01T19:45:00+00:00,2026-06-01T20:45:00+00:00,-1,short,4480.41972,4484.65892,-4.2391999999999825,0.35,-4.589199999999982,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-01T20:00:00+00:00,2026-06-01T21:00:00+00:00,1,long,4483.80912,4470.29399,-13.515129999999772,0.35,-13.865129999999771,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-01T20:15:00+00:00,2026-06-01T21:15:00+00:00,-1,short,4482.96791,4470.20682,12.761089999999967,0.35,12.411089999999968,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-01T20:30:00+00:00,2026-06-01T21:30:00+00:00,-1,short,4482.8102,4470.18788,12.62231999999949,0.35,12.27231999999949,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-01T20:45:00+00:00,2026-06-01T21:45:00+00:00,1,long,4484.65892,4469.91272,-14.74619999999959,0.35,-15.09619999999959,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-01T21:00:00+00:00,2026-06-01T22:00:00+00:00,-1,short,4470.29399,4484.4652,-14.171209999999519,0.35,-14.521209999999519,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-01T21:15:00+00:00,2026-06-01T22:15:00+00:00,-1,short,4470.20682,4482.52456,-12.317739999999503,0.35,-12.667739999999503,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-01T21:30:00+00:00,2026-06-01T22:30:00+00:00,-1,short,4470.18788,4482.21911,-12.031229999999596,0.35,-12.381229999999595,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-01T21:45:00+00:00,2026-06-01T22:45:00+00:00,-1,short,4469.91272,4485.41974,-15.507020000000011,0.35,-15.857020000000011,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-02T07:00:00+00:00,2026-06-02T08:00:00+00:00,1,long,4540.06137,4536.80085,-3.2605200000007244,0.35,-3.6105200000007245,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-02T07:15:00+00:00,2026-06-02T08:15:00+00:00,-1,short,4534.01211,4531.57083,2.441280000000006,0.35,2.091280000000006,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-02T07:30:00+00:00,2026-06-02T08:30:00+00:00,-1,short,4532.2316,4529.91964,2.311959999999999,0.35,1.961959999999999,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-02T07:45:00+00:00,2026-06-02T08:45:00+00:00,1,long,4534.43855,4526.41102,-8.027530000000297,0.35,-8.377530000000297,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-02T08:00:00+00:00,2026-06-02T09:00:00+00:00,1,long,4536.80085,4533.25183,-3.549019999999473,0.35,-3.899019999999473,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-02T08:15:00+00:00,2026-06-02T09:15:00+00:00,-1,short,4531.57083,4527.26519,4.305639999999585,0.35,3.9556399999995846,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-02T08:30:00+00:00,2026-06-02T09:30:00+00:00,-1,short,4529.91964,4523.91344,6.006199999999808,0.35,5.656199999999808,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-02T08:45:00+00:00,2026-06-02T09:45:00+00:00,-1,short,4526.41102,4528.47563,-2.064610000000357,0.35,-2.414610000000357,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-02T09:00:00+00:00,2026-06-02T10:00:00+00:00,1,long,4533.25183,4528.65675,-4.595080000000053,0.35,-4.945080000000052,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-02T09:15:00+00:00,2026-06-02T10:15:00+00:00,-1,short,4527.26519,4528.43045,-1.165259999999762,0.35,-1.515259999999762,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-02T09:30:00+00:00,2026-06-02T10:30:00+00:00,-1,short,4523.91344,4526.78045,-2.8670099999999366,0.35,-3.2170099999999366,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-02T09:45:00+00:00,2026-06-02T10:45:00+00:00,1,long,4528.47563,4533.39217,4.916540000000168,0.35,4.566540000000169,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-02T10:00:00+00:00,2026-06-02T11:00:00+00:00,1,long,4528.65675,4529.273,0.6162500000000364,0.35,0.2662500000000364,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-02T10:15:00+00:00,2026-06-02T11:15:00+00:00,-1,short,4528.43045,4527.90844,0.5220099999996819,0.35,0.17200999999968192,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-02T10:30:00+00:00,2026-06-02T11:30:00+00:00,-1,short,4526.78045,4529.01857,-2.238119999999981,0.35,-2.588119999999981,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-02T10:45:00+00:00,2026-06-02T11:45:00+00:00,1,long,4533.39217,4527.06806,-6.3241100000004735,0.35,-6.674110000000473,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-02T11:00:00+00:00,2026-06-02T12:00:00+00:00,-1,short,4529.273,4527.32075,1.9522500000002765,0.35,1.6022500000002764,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-02T11:15:00+00:00,2026-06-02T12:15:00+00:00,-1,short,4527.90844,4528.97896,-1.070520000000215,0.35,-1.4205200000002152,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-02T11:30:00+00:00,2026-06-02T12:30:00+00:00,1,long,4529.01857,4524.64321,-4.375360000000001,0.35,-4.72536,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-02T11:45:00+00:00,2026-06-02T12:45:00+00:00,-1,short,4527.06806,4514.83376,12.234299999999166,0.35,11.884299999999167,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-02T12:00:00+00:00,2026-06-02T13:00:00+00:00,1,long,4527.32075,4513.07978,-14.240969999999834,0.35,-14.590969999999833,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-02T12:15:00+00:00,2026-06-02T13:15:00+00:00,1,long,4528.97896,4511.93202,-17.046940000000177,0.35,-17.39694000000018,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-02T12:30:00+00:00,2026-06-02T13:30:00+00:00,-1,short,4524.64321,4510.05715,14.586060000000543,0.35,14.236060000000544,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-02T12:45:00+00:00,2026-06-02T13:45:00+00:00,-1,short,4514.83376,4504.87514,9.958620000000337,0.35,9.608620000000338,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-02T13:00:00+00:00,2026-06-02T14:00:00+00:00,-1,short,4513.07978,4503.96097,9.11880999999994,0.35,8.76880999999994,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-02T13:15:00+00:00,2026-06-02T14:15:00+00:00,-1,short,4511.93202,4494.41001,17.52201000000059,0.35,17.17201000000059,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-02T13:30:00+00:00,2026-06-02T14:30:00+00:00,-1,short,4510.05715,4501.76651,8.290639999999257,0.35,7.940639999999258,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-02T13:45:00+00:00,2026-06-02T14:45:00+00:00,-1,short,4504.87514,4501.76215,3.1129900000005364,0.35,2.7629900000005363,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-02T14:00:00+00:00,2026-06-02T15:00:00+00:00,-1,short,4503.96097,4502.57839,1.3825800000004165,0.35,1.0325800000004164,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-02T14:15:00+00:00,2026-06-02T15:15:00+00:00,-1,short,4494.41001,4503.22477,-8.814760000000206,0.35,-9.164760000000205,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-02T14:30:00+00:00,2026-06-02T15:30:00+00:00,1,long,4501.76651,4503.42008,1.6535699999994904,0.35,1.3035699999994903,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-02T14:45:00+00:00,2026-06-02T15:45:00+00:00,-1,short,4501.76215,4502.02891,-0.2667600000004313,0.35,-0.6167600000004313,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-02T15:00:00+00:00,2026-06-02T16:00:00+00:00,1,long,4502.57839,4499.36448,-3.213909999999487,0.35,-3.563909999999487,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-02T15:15:00+00:00,2026-06-02T16:15:00+00:00,1,long,4503.22477,4491.86949,-11.355279999999766,0.35,-11.705279999999766,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-02T15:30:00+00:00,2026-06-02T16:30:00+00:00,1,long,4503.42008,4490.04977,-13.370310000000245,0.35,-13.720310000000245,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-06-02T15:45:00+00:00,2026-06-02T16:45:00+00:00,-1,short,4502.02891,4491.17467,10.854239999999663,0.35,10.504239999999664,prior_candle_momentum_in_active_session
